id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
ia-lead-stephens-state-forest-camping-components,IA,Stephens State Forest Camping Components,Lucas / Monroe / Clarke,coordinate_rescue,Rustic / Primitive,coordinate_rescue / component_split,High,Iowa DNR / ReserveAmerica,DNR all-parks listing and alerts prove campground/restroom components; exact campground units not recovered.,Requires component split.,Extract DNR map / ReserveAmerica campground entries.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/stephens-state-forest
ia-lead-stephens-state-forest-lucas-campgrounds,IA,Stephens State Forest — Lucas Unit campgrounds,Lucas / Stephens State Forest,coordinate_rescue,Rustic / Primitive,official_state_forest_component_coordinate_rescue,High,Iowa DNR official state forest page / map / reservation metadata needed,Official DNR page proves campgrounds; exact component coordinates not extracted,Do not use state forest headquarters or unit centroid,Extract Lucas unit campground points; add Rustic rows if safe,,v23.1.64,https://www.iowadnr.gov/places-go/state-forests/stephens-state-forest ; DNR page says Lucas has three campgrounds; no electricity; pit toilets
ia-lead-lake-pahoja-lakeview-campground-coordinate-rescue,IA,Lake Pahoja Recreation Area — Lakeview Campground,Lyon / Inwood,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county reservation / MyCountyParks,Address/map page only; no extracted lat/lng.,Do not use lake center.,Extract MyCountyParks static map/portal coordinate or county GIS; then active candidate.,,v23.1.63,"Lakeview has 42 electric sites, modern comfort station, first-come self registration, and address 1832 Buchanan Ave, Inwood. ([My County Parks][1])"
ia-lead-lake-pahoja-prairie-view-campground-coordinate-rescue,IA,Lake Pahoja Recreation Area — Prairie View Campground,Lyon / Inwood,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county reservation / MyCountyParks,Address/facility page only.,Same park as Lakeview; split only if exact campground markers are available.,Extract facility map/portal coordinate.,,v23.1.63,"Prairie View has 29 electric sites, 8 with water hookups, and a modern family comfort station. ([My County Parks][2])"
ia-lead-pammel-park-campground,IA,Pammel Park Campground,Madison,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Madison County Conservation,Official county conservation campground source needed.,Included county; obvious local campground.,Extract official coordinate.,,v23.1.63,https://www.mycountyparks.com/County/Madison/Park/Pammel-State-Park.aspx
ia-lead-lake-hawthorn-campground,IA,Lake Hawthorn Campground,Mahaska,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Mahaska County Conservation,Official county campground source needed.,Obvious county campground miss.,Extract map coordinate.,,v23.1.63,https://www.mycountyparks.com/County/Mahaska/Park/Lake-Hawthorn.aspx
ia-lead-lake-keomah-state-park-campground-coordinate-rescue,IA,Lake Keomah State Park Campground,Mahaska,coordinate_rescue,Modern Campgrounds likely,coordinate_rescue / current conditions check,High,Iowa DNR / ReserveAmerica,DNR listing and alert prove state park; lake renovation alert means current status must be checked before active import.,Needs current reservation/status check.,Check Park Alerts + ReserveAmerica before active add.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/lake-keomah-state-park
ia-lead-eveland-access-campground,IA,Eveland Access Campground,Mahaska / Des Moines River,coordinate_rescue,Rustic / Primitive likely,coordinate_rescue,High,Mahaska County Conservation,Official county source needed.,Wrong-feature risk: access/boat ramp vs campground.,Verify camping proof and coordinate.,,v23.1.63,https://www.mycountyparks.com/County/Mahaska/Park/Eveland-Access.aspx
ia-lead-marion-county-park-campground,IA,Marion County Park Campground,Marion,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Marion County Conservation,Official county campground source needed.,Near Lake Red Rock corridor.,Extract official coordinate.,,v23.1.63,https://www.mycountyparks.com/County/Marion/Park/Marion-County-Park.aspx
ia-lead-cordova-park-campground,IA,Cordova Park Campground,Marion / Lake Red Rock,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Marion County Conservation,Official county campground source needed.,Separate from USACE Red Rock campgrounds.,Extract official coordinate.,,v23.1.63,https://www.mycountyparks.com/County/Marion/Park/Cordova-Park.aspx
ia-lead-red-rock-howell-station-campground,IA,Howell Station Campground,Marion / Lake Red Rock,existing_lead_update,Modern Campgrounds,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,Official Recreation.gov facility page gives campground-specific address/directions and amenities; parsed page does not expose safe lat/lng.,Good active modern candidate after coordinate rescue.,Extract/map-check campground coordinate.,,v23.1.64,Recreation.gov Howell Station; Lake Red Rock USACE
ia-lead-ivans-campground-lake-red-rock,IA,Ivans Campground / Recreation Area,Marion / Lake Red Rock,coordinate_rescue,Rustic/Primitive likely by amenities,coordinate_rescue,High,USACE / Recreation.gov,USACE Lake Red Rock campground family; exact coordinate not recovered.,Avoid boat-ramp proxy.,Extract official coordinate.,,v23.1.63,https://www.mvr.usace.army.mil/lakeredrock/
ia-lead-red-rock-ivans-campground,IA,Ivan’s / Ivans Campground,Marion / Lake Red Rock,coordinate_rescue,Likely Rustic / Primitive or Modern after facility proof,official component listed; facility extraction needed,High,USACE / Recreation.gov,USACE/Corps Lakes lists Ivans as Corps-managed reservation/camping component; details/coordinate not recovered enough for active import.,Not enough for active import yet; don’t lose it.,Open Ivan’s facility page/API; extract coordinate and amenity layer.,,v23.1.64,Lake Red Rock Corps Lakes / Recreation.gov gateway
ia-lead-red-rock-north-overlook-campground,IA,North Overlook Campground,Marion / Lake Red Rock,existing_lead_update,Modern Campgrounds with primitive tent-site note,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,Official facility page gives campground-specific address and amenities; no safe lat/lng exposed.,Primitive tent sites may be noted but one campground record is probably enough unless schema supports component split.,Extract/map-check campground coordinate.,,v23.1.64,Recreation.gov North Overlook Camp; Lake Red Rock USACE
ia-lead-red-rock-roberts-creek-east-west-campgrounds,IA,Roberts Creek East and West Campgrounds,Marion / Lake Red Rock,coordinate_rescue,Modern or Rustic / Primitive after operator/source split,official Corps Lakes component; manager/source split needed,High,USACE Corps Lakes status table,"Corps Lakes status table lists Roberts Creek East Campground and Roberts Creek West Campground with camping/electric indicators, but these are not target USACE-managed rows and need manager/source verification.",Likely separate from USACE Corps-managed campgrounds; avoid accidental duplicate with state/private rows.,"Verify manager, exact campground coordinates, and layer before active import.",,v23.1.64,Corps Lakes Lake Red Rock page
ia-lead-roberts-creek-park-campground,IA,Roberts Creek Park Campground,Marion / Lake Red Rock,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Marion County Conservation,Official county campground source needed.,Separate from Elk Rock and USACE records.,Extract official coordinate.,,v23.1.63,https://www.mycountyparks.com/County/Marion/Park/Roberts-Creek-Park.aspx
ia-lead-red-rock-wallashuck-campground,IA,Wallashuck Campground,Marion / Lake Red Rock,existing_lead_update,Modern Campgrounds,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,Official facility page gives campground-specific address/directions and amenities; parsed page lacks safe lat/lng.,Clean modern add once coordinate is rescued.,Extract/map-check campground coordinate.,,v23.1.64,Recreation.gov Wallashuck; Lake Red Rock USACE
ia-lead-red-rock-whitebreast-campground,IA,Whitebreast Campground,Marion / Lake Red Rock,existing_lead_update,Modern Campgrounds,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,"USACE/Corps Lakes and Recreation.gov identify Whitebreast Camp as campground; detailed facility proof captured enough for lead, not coordinate.",Do not confuse Whitebreast Camp with Whitebreast Beach/Point Shelter.,Extract facility coordinate and amenities from Rec.gov/API.,,v23.1.64,Lake Red Rock USACE / Corps Lakes; Recreation.gov Whitebreast Camp
ia-lead-whitebreast-campground-lake-red-rock,IA,Whitebreast Campground / Recreation Area,Marion / Lake Red Rock,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,USACE / Recreation.gov,USACE Lake Red Rock campground family; exact coordinate not recovered.,Separate from beach/boat ramp.,Extract official coordinate.,,v23.1.63,https://www.mvr.usace.army.mil/lakeredrock/
ia-lead-pony-creek-park-camping-coordinate-rescue,IA,Pony Creek Park Campground,Mills / Glenwood-Pacific Junction area,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Rustic/Primitive safer; electric alone is not Modern.,Extract campground point.,,v23.1.63,"Pony Creek has 4 renovated 50-amp electric campsites plus non-electric campsites, pit latrines, shelters, and trails. ([My County Parks][37])"
ia-lead-grays-landing-campground-coordinate-rescue,IA,Gray’s Landing Campground,Monona / Maple River,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Modern wording but vault-toilet evidence makes Rustic/Primitive safer unless showers proven.,Extract campground point and verify amenities.,,v23.1.63,"Gray’s Landing has vault toilets, shelter, 6 modern campsites including accessible site, 6 pull-through campsites, playground, and Maple River water-trail access. ([My County Parks][23])"
ia-lead-monona-county-minor-campground-coordinate-rescue,IA,Gray’s Landing / Huff-Warner / Oldham / Whiting Woods campgrounds,Monona / Mapleton-Soldier-Whiting corridor,coordinate_rescue,Rustic / Primitive,`official_proof_coordinate_rescue_bundle`,High,Official county / MyCountyParks,"Official camping proof found, exact campground coordinates still blocked.",Bundle is acceptable as ledger memory; split before active import.,Add lead.,,v23.1.64,"Gray’s Landing has electric and non-electric camping fees; Monona County parks list Huff-Warner, Oldham, and Whiting Woods as park units; prior official pass found camping proof for all four. ([My County Parks][19])"
ia-lead-huff-warner-access-campground-coordinate-rescue,IA,Huff-Warner Access Campground,Monona / Missouri River-Loess Hills corridor,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,"“Access” name is a trap; camping is explicitly proven, so keep as lead.",Extract campground marker; do not use river access alone.,,v23.1.63,"Huff-Warner has camping fees for non-electric, electric, and full-hookup sites; first-come/no reservations. ([My County Parks][24])"
ia-lead-lewis-and-clark-state-park-campground-closure-memory,IA,Lewis and Clark State Park Campground,Monona / Onawa,coordinate_rescue,Needs Verification,`official_closure_coordinate_rescue`,High,Iowa DNR,DNR confirms campground but current DNR camping page says campground closed until further notice.,Do not import as open active until closure is resolved.,"Add lead with closure/reopen watch, or rejected temporary-closure memory.",,v23.1.63,"DNR campground page reports Lewis and Clark campground closed until further notice due hazardous tree removal; ReserveAmerica still shows campground inventory/booking windows, so this needs closure-aware handling. ([Department of Natural Resources][51])"
ia-lead-peters-park-campground-coordinate-rescue,IA,Peters Park / Rodney Pits Campground,Monona / Rodney,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Clean obvious Monona miss.,Extract campground coordinate.,,v23.1.63,"Peters Park has 49 water/electric pads, 26 full hookups, group/tent camping, vault toilets, two-room shower house, drinking water, and dump station. ([My County Parks][22])"
ia-lead-oldham-recreation-area-campground-coordinate-rescue,IA,Oldham Recreation Area Campground,Monona / Soldier,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official address 38852 245th St; no lat/lng extracted.,Rustic layer unless shower/modern restroom proof found.,Extract county map coordinate.,,v23.1.63,"Oldham has electrical hookups for campers, vault toilets, beach/shelter, and first-come camping. ([My County Parks][25])"
ia-lead-whiting-woods-campground-coordinate-rescue,IA,Whiting Woods Campground,Monona / Whiting,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Do not treat as just a hunting/wildlife area; camping is explicit.,Extract campground point.,,v23.1.63,"Whiting Woods has electric and non-electric campsites, first-come camping, and curfew for visitors. ([My County Parks][26])"
ia-lead-viking-lake-state-park-campground-coordinate-rescue,IA,Viking Lake State Park Campground,Montgomery / Stanton,coordinate_rescue,Modern Campgrounds,`official_dnr_campground_coordinate_rescue`,High,Iowa DNR,DNR page only; no campground-loop coordinate extracted.,Clean DNR active candidate after coordinate rescue.,Extract DNR reservation/map coordinate.,,v23.1.63,"DNR says Viking Lake has electric, full-service, buddy, and non-electric sites, plus modern restrooms, showers, and dump station. ([Department of Natural Resources][40])"
ia-lead-hacklebarney-woods-park-campgrounds-coordinate-rescue,IA,Hacklebarney Woods Park Campgrounds,Montgomery / Villisca-Red Oak area,coordinate_rescue,Modern + Rustic / Primitive split likely,`official_county_campground_split_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Split modern main campgrounds from equestrian primitive if mapped.,Extract Montgomery County map/GIS points.,,v23.1.63,"Hacklebarney has Campground A with 15 electric sites, Campground B with 15 full-hookup sites, restroom/shower house, dump station, plus equestrian camping with electric/primitive sites. ([My County Parks][39])"
ia-lead-saulsbury-bridge-recreation-area-campground,IA,Saulsbury Bridge Recreation Area Campground,Muscatine / Cedar River,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Muscatine County Conservation,Official county conservation campground source needed.,Do not use boat ramp/beach.,Extract county map coordinate.,,v23.1.63,https://www.muscatinecountyconservation.com/parks/saulsbury-bridge-recreation-area/
ia-lead-fairport-state-recreation-area-campground-coordinate-rescue,IA,Fairport State Recreation Area Campground,Muscatine / Mississippi River,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Iowa DNR / ReserveAmerica,DNR all-parks listing gives official address and reservation link; exact campground coordinate not recovered.,Obvious Mississippi corridor miss.,Extract DNR/ReserveAmerica map coordinate.,,v23.1.63,https://www.iowadnr.gov/places-go/state-parks/all-parks/fairport-state-recreation-area
ia-lead-willow-creek-county-park-campground-coordinate-rescue,IA,Willow Creek County Park Campground,Osceola / Ocheyedan,coordinate_rescue,Modern Campgrounds,`official_proof_coordinate_rescue`,High,Official MyCountyParks,Official campground proof found; exact campground coordinate not recovered.,Good active candidate once coordinate is rescued.,Add lead; promote after coordinate extraction.,,v23.1.64,"MyCountyParks identifies Willow Creek as having a campground and says the park includes a 17-site campground, electricity, pressurized water, restrooms, and shower facilities. ([My County Parks][3])"
ia-lead-hawkeye-point-campground-coordinate-rescue,IA,Hawkeye Point Campground,Osceola / Sibley,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official county page; no exact coordinate extracted.,Do not use the monument/high-point marker as campground coordinate.,Extract campground-side coordinate.,,v23.1.63,"Hawkeye Point has a campground across the street with 12 electric/water sites, modern restroom, shelter, and dump station. ([My County Parks][6])"
ia-lead-mill-creek-park-campground-coordinate-rescue,IA,Mill Creek Park Campground,O’Brien / Paullina,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county reservation / MyCountyParks,Official addresses 5660/5690 460th St; no lat/lng extracted.,Clean obvious county campground.,Extract MyCountyParks static map / county GIS coordinate.,,v23.1.63,"Mill Creek has 48 campsites with 20/30/50 amp service, water, internet, showers, modern toilets, and dump site. ([My County Parks][8])"
ia-lead-dog-creek-park-campground-coordinate-rescue,IA,Dog Creek Park Campground,O’Brien / Sutherland,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county reservation / MyCountyParks,Official address 4901 Warbler; no lat/lng extracted.,Dog Creek has multiple north/south campground components.,Extract park/facility coordinate; split north/south only if map supports it.,,v23.1.63,"Dog Creek campsite page lists dump station, electricity, restrooms, showers, swimming nearby, May 1–Oct. 15, and address 4901 Warbler, Sutherland. ([My County Parks][7])"
ia-lead-nodaway-valley-park-campground-coordinate-rescue,IA,Nodaway Valley Park Campground,Page / Clarinda,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official location only.,Rustic/Primitive unless showers are proven.,Extract county map coordinate.,,v23.1.63,"Nodaway Valley has 14 campsites: 2 primitive, 8 electric/water 50/30/20 amp, 4 electric/water 30/20 amp, plus dump station. ([My County Parks][42])"
ia-lead-pierce-creek-recreation-area-campgrounds-coordinate-rescue,IA,Pierce Creek Recreation Area Campgrounds,Page / Essex,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official location only; no lat/lng extracted.,Split north campground/equestrian campground if map supports it.,Extract county map/GIS coordinates.,,v23.1.63,"Pierce Creek has two campgrounds with electric/water and primitive sites, including an equestrian area; open April 15–Nov. 1. ([My County Parks][41])"
ia-lead-rapp-park-campground-coordinate-rescue,IA,Rapp Park Campground,Page / Shenandoah,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official location only.,Good county campground lead.,Extract county map coordinate.,,v23.1.63,Rapp Park has 12 pull-through electric/water sites and 2 primitive sites; campground open April 15–Nov. 1. ([My County Parks][43])
ia-lead-hillview-recreation-area-campground-split-coordinate-rescue,IA,Hillview Recreation Area — Deer Ridge / Bur Oak / Beaver Creek,Plymouth / Hinton,coordinate_rescue,Modern + Rustic / Primitive split,`component_split_coordinate_rescue`,High,Official county + tourism,No safe split coordinates recovered.,Needs split by campground and layer; do not add one mushy point.,Add lead; split after map extraction.,,v23.1.64,"MyCountyParks says Hillview has three campgrounds; Travel Iowa says Deer Ridge has 27 electric/water sites and shower house, while Bur Oak has electric sites and primitive restroom. ([My County Parks][7])"
ia-lead-hillview-recreation-area-campgrounds-coordinate-rescue,IA,Hillview Recreation Area — Deer Ridge / Bur Oak / Beaver Creek campgrounds,Plymouth / Hinton,coordinate_rescue,Modern + Rustic / Primitive split likely,`official_county_campground_split_coordinate_rescue`,High,Official county reservation / MyCountyParks,Official campground addresses provided; exact points not extracted.,Should probably split by campground/layer.,"Use Hillview map/GIS to create separate rows for Deer Ridge, Bur Oak, Beaver Creek.",,v23.1.63,"Hillview has three campgrounds: Deer Ridge modern with 27 water/electric sites and shower/restroom, Bur Oak electric sites with vault toilet, and Beaver Creek primitive tent camping. ([My County Parks][9])"
ia-lead-five-ridge-prairie-camping-cabin-coordinate-rescue,IA,Five Ridge Prairie Camping Cabin,Plymouth / Westfield-Loess Hills,coordinate_rescue,Rustic / Primitive,`official_overnight_cabin_lead_coordinate_rescue`,High,Official county reservation / MyCountyParks,Official cabin page only.,Include only if project wants public overnight cabins.,Supervisor review: cabin-only overnight lodging versus campground policy.,,v23.1.63,Five Ridge Prairie camping cabin rents overnight and has primitive bathroom/solar power but no standard campground proof. ([My County Parks][10])
ia-lead-jester-park-campground,IA,Jester Park Campground,Polk,coordinate_rescue,Modern Campgrounds likely,coordinate_rescue,High,Polk County Conservation / reservation,Official county park campground source needed; obvious county campground miss.,High-value Des Moines-area county campground.,Extract county reservation/GIS coordinate.,,v23.1.63,https://www.polkcountyiowa.gov/conservation/parks-trails/jester-park/
ia-lead-thomas-mitchell-park-campground,IA,Thomas Mitchell Park Campground,Polk,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Polk County Conservation,Official county park campground source needed.,Obvious local public miss.,Extract county map/reservation coordinate.,,v23.1.63,https://www.polkcountyiowa.gov/conservation/parks-trails/thomas-mitchell-park/
ia-lead-yellow-banks-park-campground,IA,Yellow Banks Park Campground,Polk,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Polk County Conservation,Official county park campground source needed; obvious county campground miss.,Bulldogs should not miss Polk County public campgrounds.,Extract county map/reservation coordinate.,,v23.1.63,https://www.polkcountyiowa.gov/conservation/parks-trails/yellow-banks-park/
ia-lead-saylorville-acorn-valley-campground,IA,Acorn Valley Campground,Polk / Saylorville Lake,existing_lead_update,Modern Campgrounds with possible Boat/Backpack walk-to component note,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,"Official facility page proves mixed campground: electric drive-in, primitive walk-to tent, group tent. Coordinate not exposed.",One active Modern row may be enough unless app later supports component split for walk-to tent loops.,Extract campground coordinate; optionally capture walk-to tent loop geometry.,,v23.1.64,Recreation.gov Acorn Valley; Saylorville gateway
ia-lead-saylorville-cherry-glen-campground,IA,Cherry Glen Campground,Polk / Saylorville Lake,existing_lead_update,Modern Campgrounds,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,Official facility page proves campground and amenities; no safe parsed lat/lng exposed.,Clean modern add after coordinate rescue.,Extract campground-loop coordinate.,,v23.1.64,Recreation.gov Cherry Glen; Saylorville gateway
ia-lead-saylorville-prairie-flower-campground,IA,Prairie Flower Campground,Polk / Saylorville Lake,existing_lead_update,Modern Campgrounds,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,Official Recreation.gov facility page proves campground and modern amenities; no safe parsed lat/lng exposed. Admin office address is not facility coordinate.,High-value active candidate after coordinate rescue.,Extract facility geometry or map-check campground loop.,,v23.1.64,Recreation.gov Prairie Flower; Saylorville USACE/Recreation.gov gateway
ia-lead-saylorville-bob-shetler-campground,IA,Bob Shetler Recreation Area Campground,Polk / Saylorville Lake below dam,existing_lead_update,Modern Campgrounds,official campground proof; coordinate extraction blocked,High,USACE / Recreation.gov,Official facility page proves campground; no safe parsed lat/lng. Needs coordinate separate from below-dam/river/admin-office context.,"Coordinate must land on campground, not picnic area or dam.",Extract facility coordinate/reservation geometry.,,v23.1.64,Recreation.gov Bob Shetler; Saylorville gateway
ia-lead-bob-shetler-campground-saylorville,IA,Bob Shetler Campground,Polk / below Saylorville Dam,coordinate_rescue,Rustic / Primitive or Modern by amenities,coordinate_rescue,High,USACE / Recreation.gov,Saylorville official source family; exact facility coordinate not recovered.,Wrong-feature trap risk high.,Extract official coordinate.,,v23.1.63,https://www.mvr.usace.army.mil/saylorvillelake/ ; https://www.recreation.gov/camping/gateways/161
ia-lead-lake-manawa-state-park-campground-coordinate-rescue,IA,Lake Manawa State Park Campground,Pottawattamie / Council Bluffs,coordinate_rescue,Modern Campgrounds,`official_dnr_campground_coordinate_rescue`,High,Iowa DNR + ReserveAmerica,DNR address and campground map/reservation pages; no safe loop coordinate extracted.,Do not use lake center or beach.,Extract DNR campground map/reservation coordinate.,,v23.1.63,DNR gives Lake Manawa address 1100 S Shore Dr and campground map; DNR accessible-outdoors page says the new campground has accessible sites with restrooms and showers; reservation system lists full-hookup campground inventory. ([Department of Natural Resources][36])
ia-lead-botna-bend-rv-camping-coordinate-rescue,IA,Botna Bend Park RV Camping,Pottawattamie / Hancock,coordinate_rescue,Needs Verification,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official facility page found; details incomplete in accessible result.,Real enough for durable lead.,Extract facility page details/coordinate.,,v23.1.63,Botna Bend has a dedicated RV Camping facility page under Pottawattamie County Conservation. ([My County Parks][35])
ia-lead-hitchcock-nature-center-campgrounds-coordinate-rescue,IA,Hitchcock Nature Center RV + group/backcountry camping,Pottawattamie / Loess Hills,coordinate_rescue,Modern + Boat / Backpack split likely,`official_county_campground_split_coordinate_rescue`,High,Official county / MyCountyParks,Official campground facility pages found; exact points not extracted.,Split by access type if needed.,Extract RV campground and tent/group site coordinates.,,v23.1.63,Hitchcock has RV campground and reservable group tent/backcountry-style facilities on MyCountyParks. ([My County Parks][34])
ia-lead-arrowhead-park-rv-camping-coordinate-rescue,IA,Arrowhead Park RV Camping,Pottawattamie / Neola,coordinate_rescue,Needs Verification,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official address 29357 310th St; amenities not fully exposed in accessible result.,Needs amenity/layer verification before active row.,Pull Pottawattamie county map/amenities.,,v23.1.63,"Arrowhead RV Camping page says campground is open April–November and lists address 29357 310th St, Neola. ([My County Parks][33])"
ia-lead-diamond-lake-park-campground,IA,Diamond Lake Park Campground,Poweshiek,coordinate_rescue,Modern/Rustic by amenities,coordinate_rescue,High,Poweshiek County Conservation,Official county park campground source needed.,Obvious I-80/east-central miss.,Extract reservation/official map coordinate.,,v23.1.63,https://www.mycountyparks.com/County/Poweshiek/Park/Diamond-Lake-Park.aspx
ia-lead-grant-park-campground-coordinate-rescue,IA,Grant Park Campground,Sac / Auburn,coordinate_rescue,Modern + Rustic / Primitive split,`component_split_coordinate_rescue`,High,Official county / MyCountyParks,Official proof found; no coordinate extracted.,Needs component split.,Add lead.,,v23.1.64,"Grant Park has Area 1 with 19 sites, 9 full hookups and 10 water/electric, plus Area 2 and Area 3 primitive camping. ([My County Parks][17])"
ia-lead-reiff-park-campground-coordinate-rescue,IA,Reiff Park Campground,Sac / Boyer River,coordinate_rescue,Rustic / Primitive,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Rustic/Primitive safer unless showers are proven.,Extract county map coordinate.,,v23.1.63,"Reiff Park has a first-come campground with 7 shaded water/electric sites, dump station nearby, and primitive camping available. ([My County Parks][21])"
ia-lead-black-hawk-state-park-campground-coordinate-rescue,IA,Black Hawk State Park Campground,Sac / Lake View,coordinate_rescue,Needs Verification,`official_dnr_campground_coordinate_rescue`,High,Iowa DNR,DNR park proof; no amenities/coordinate fully recovered.,Needs DNR reservation details before layer.,Extract campground map/reservation coordinate and amenities.,,v23.1.63,DNR says Black Hawk campground is 100% reservable and required; DNR PDF notes beach east of campground and playground/volleyball adjacent. ([Department of Natural Resources][47])
ia-lead-hagge-park-campground-coordinate-rescue,IA,Hagge Park Campground,Sac / Sac City,coordinate_rescue,Needs Verification,`official_county_campground_coordinate_layer_rescue`,High,Official county / MyCountyParks,Address found; layer needs amenity clarity.,“Modern” fee wording may not equal Modern layer.,Extract coordinate and verify showers/restroom/full hookups.,,v23.1.63,"Hagge Park campground is first-come, no reservations, with modern and primitive camping fees; address 2970 280th St, Sac City. ([My County Parks][20])"
ia-lead-hagge-reiff-campgrounds-coordinate-rescue,IA,Hagge Park / Reiff Park campgrounds,Sac / Sac City-Boyer River,coordinate_rescue,Rustic / Primitive,`county_campground_coordinate_rescue`,High,Official county / MyCountyParks source family,Official proof exists from prior source family; exact coordinate still blocked.,Keep as coordinate-rescue lead pair.,Add lead.,,v23.1.64,Prior official pass identified Hagge and Reiff as county campgrounds with modern/primitive fee categories and water/electric/primitive camping.
ia-lead-scott-county-park-campground,IA,Scott County Park Campground,Scott,coordinate_rescue,Modern Campgrounds likely,coordinate_rescue,High,Scott County Conservation,Official county conservation campground source needed; obvious county park campground.,High-priority Mississippi corridor county campground.,Extract county reservation/map coordinate and split primitive/modern if needed.,,v23.1.63,https://www.scottcountyiowa.gov/conservation/scott-county-park
ia-lead-west-lake-park-campground,IA,West Lake Park Campground,Scott,coordinate_rescue,Modern Campgrounds likely,coordinate_rescue,High,Scott County Conservation,Official county conservation campground source needed.,Obvious Quad Cities-area miss.,Extract official coordinate.,,v23.1.63,https://www.scottcountyiowa.gov/conservation/west-lake-park
ia-lead-nishna-bend-recreation-area-campground-coordinate-rescue,IA,Nishna Bend Recreation Area Campground,Shelby / Harlan,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Good obvious Shelby County campground.,Extract county map coordinate.,,v23.1.63,Nishna Bend has 24 50-amp electric campsites with modern shower building and 2 camping cabins. ([My County Parks][30])
ia-lead-prairie-rose-state-park-campgrounds-coordinate-rescue,IA,Prairie Rose State Park East + West Campgrounds,Shelby / Harlan,coordinate_rescue,Modern + Rustic / Primitive split likely,`official_dnr_campground_split_coordinate_rescue`,High,Iowa DNR / ReserveAmerica,DNR/reservation page; no lat/lng extracted.,Split east/west if map supports it.,Extract reservation map coordinates.,,v23.1.63,"ReserveAmerica says Prairie Rose has two campgrounds: east with electric/full-hookup, modern restrooms/showers/dump; west with non-electric/electric and non-modern restrooms. ([Iowa State Parks][50])"
ia-lead-manteno-park-campground-coordinate-rescue,IA,Manteno Park Campground,Shelby / Shelby County,coordinate_rescue,Modern Campgrounds,`official_county_campground_coordinate_rescue`,High,Official county / MyCountyParks,Official page only.,Clean add after coordinate rescue.,Extract campground coordinate.,,v23.1.63,"Manteno has 21 modern electric campsites, 6 primitive campsites, shower house with flush toilets/hot water, and canoe/boat access. ([My County Parks][29])"
