id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
oh-pike-pike-lake-state-park-campground-coordinate-rescue,OH,Pike Lake State Park Campground,Pike,research_needed,Modern Campgrounds,Research Needed,High,ODNR PDF/table,ODNR camping-table proof; exact coordinate blocked.,State park lead.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR camping table lists Pike Lake in the southeast camping region.
oh-v73-hueston-woods-component-coordinate-rescue,OH,Hueston Woods campground/equestrian/group components,Preble / Butler edge,coordinate_rescue,Modern + Rustic components,coordinate_rescue,High,v23.1.72 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official/source proof exists but exact campsite/campground coordinate is still blocked or medium-only.,"Extract from ReserveOhio, official campground PDF, or ODNR GIS; do not collapse component loops if map supports split.",,v23.1.73,
oh-ross-scioto-trail-state-park-campground-coordinate-rescue,OH,Scioto Trail State Park Campground,Ross,research_needed,Rustic / Primitive,Research Needed,High,ODNR PDF/table,ODNR camping-table proof; exact coordinate blocked.,Likely low-service but needs proof.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR camping table lists Scioto Trail in the southeast camping region.
oh-ross-great-seal-state-park-primitive-equestrian-campground-coordinate-rescue,OH,Great Seal State Park Campground,Ross / Chillicothe / Appalachian foothills,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,ODNR / Ohio State Parks,NO HONEST ACTIVE COORDINATE ACCEPTED,In scope via Ross east / Appalachian foothills,Add durable lead,,v23.1.71,
oh-ross-tar-hollow-state-park-campground-coordinate-rescue,OH,Tar Hollow State Park Campground,Ross / Hocking edge,research_needed,Modern Campgrounds,Research Needed,High,ODNR,Official camping proof recovered; exact coordinate blocked.,Split from backpack and horse-camp systems.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR state camping table lists Tar Hollow; ODNR reservation result confirms camping inventory.
oh-ross-tar-hollow-logan-backpack-trail-camps-coordinate-rescue,OH,Tar Hollow Logan Backpack Trail Primitive Camps,Ross / Tar Hollow,research_needed,Boat / Backpack,Research Needed,High,ODNR,Official trail-camping proof found; exact campsite coordinates blocked.,Do not pin to fire tower unless official site point is extracted.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR reservation/source result identifies primitive backpack sites on the Logan Backpack Trail and fire-tower backpack camping context. ([Ohio Department of Natural Resources][18])
oh-ross-tar-hollow-state-forest-horse-camp-coordinate-rescue,OH,Tar Hollow State Forest Horse Camp,Ross / Tar Hollow State Forest,research_needed,Rustic / Primitive,Research Needed,High,ODNR,Official proof recovered; exact coordinate blocked.,Strong rustic lead.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR says Tar Hollow State Forest has a 46-site primitive horse camp on Poe Run Road, with latrines and no electric or drinking water. ([Ohio Department of Natural Resources][19])"
oh-scioto-shawnee-state-park-turkey-creek-campground-coordinate-rescue,OH,Shawnee State Park — Turkey Creek Campground,Scioto,research_needed,Modern Campgrounds,Research Needed,High,ODNR,Official proof recovered; exact campground coordinate blocked.,Split from Ohio River Campground and Bear Lake Horse Camp.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR says Shawnee’s Turkey Creek campground has 86 electric and 21 non-electric sites, showers, flush toilets, dump station, and laundry. ([Ohio Department of Natural Resources][20])"
oh-scioto-shawnee-ohio-river-campground-marina-coordinate-rescue,OH,Shawnee State Park — Ohio River Campground & Marina,Scioto / Ohio River,research_needed,Modern Campgrounds,Research Needed,High,ODNR,Official proof recovered; exact campground coordinate blocked.,"Campground is valid, but don’t use marina center if separate.",Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR says the Ohio River Campground & Marina has 80 paved full-hookup sites, shower house, flush toilets, and laundry. ([Ohio Department of Natural Resources][20])"
oh-scioto-shawnee-bear-lake-horse-camp-coordinate-rescue,OH,Shawnee State Forest / Bear Lake Horse Camp,Scioto / Shawnee State Forest,research_needed,Rustic / Primitive,Research Needed,High,ODNR,Official proof recovered; exact coordinate blocked.,Split from Shawnee State Park main campgrounds.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR says Bear Lake Horse Camp has 58 primitive campsites and is managed by Shawnee State Forest. ([Ohio Department of Natural Resources][20])
oh-scioto-shawnee-state-forest-backpack-camps-coordinate-rescue,OH,Shawnee State Forest Backpack Camps,Scioto / Shawnee State Forest,research_needed,Boat / Backpack,Research Needed,High,ODNR,Official source family found; exact campsite coordinates blocked.,Do not use trailhead or forest office.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR source family confirms Shawnee State Forest camping/backpacking context; exact backpack-site coordinates need forest map extraction. ([Ohio Department of Natural Resources][21])
oh-lead-lake-loramie-state-park-campground,OH,Lake Loramie State Park Campground,Shelby / Auglaize,coordinate_rescue,Modern Campgrounds,ODNR campground; coordinate rescue,High,Official ODNR state park/map/reservation source path,NO HONEST IMPORT COORDINATE RECOVERED in accessible tools; official map/reservation/GIS extraction needed.,"Good future active candidate, but not safe to import until campground loop/component coordinate is recovered.","Use normal browser ODNR page/reservation map, ODNR GIS/static map, or georeference official map; add active row only after point lands on campground/component.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/lake-loramie-state-park ; https://ohiodnr.gov/static/documents/parks/parkmaps/lakeloramieparkmap.pdf
oh-vinton-lake-alma-state-park-campground-coordinate-rescue,OH,Lake Alma State Park Campground,Vinton,research_needed,Modern Campgrounds,Research Needed,High,ODNR PDF/table,ODNR camping-table proof; exact coordinate blocked.,Good state-park lead.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR camping table lists Lake Alma in the southeast camping region.
oh-vinton-lake-hope-state-park-campground-coordinate-rescue,OH,Lake Hope State Park Campground,Vinton,research_needed,Modern Campgrounds,Research Needed,High,ODNR,Official proof recovered; exact campground coordinate blocked.,Main campground should be mapped separately from Zaleski backpack/equestrian sites.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,"OH_W4 first-pass return. Source/citation text: ODNR says Lake Hope has 46 electric sites, 143 non-electric sites, and camper cabins; state camping table confirms Lake Hope camping. ([Ohio Department of Natural Resources][14])"
oh-vinton-vinton-furnace-hunters-camp-coordinate-rescue,OH,Vinton Furnace Hunters Camp,Vinton / Vinton Furnace State Forest,research_needed,Rustic / Primitive,Research Needed,High,ODNR,Official proof recovered; exact camp coordinate blocked.,"Strong reject-prevention note: only Hunters Camp, not general forest camping.",Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR says camping is allowed only at the Hunters Camp at Vinton Furnace. ([Ohio Department of Natural Resources][27])
oh-vinton-zaleski-state-forest-backpack-campsites-coordinate-rescue,OH,Zaleski State Forest Backpack Campsites,Vinton / Zaleski State Forest,research_needed,Boat / Backpack,Research Needed,High,ODNR,Official proof recovered; exact campsite coordinates blocked.,Do not pin to forest office or trailhead.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR says Zaleski backpack campsites are primitive and have latrine and year-round potable water. ([Ohio Department of Natural Resources][15])
oh-vinton-zaleski-state-forest-horse-hunter-camping-coordinate-rescue,OH,Zaleski State Forest Horse / Hunter Camping,Vinton / Zaleski State Forest,research_needed,Rustic / Primitive,Research Needed,High,ODNR,Official source family found; component coordinates blocked.,Component split needed.,Add lead.,NO ACTIVE IN-LOCK OH ROW FOUND,v23.1.65,OH_W4 first-pass return. Source/citation text: ODNR Lake Hope/Zaleski source family references equestrian and hunter camping in the Zaleski/Lake Hope camping system. ([Ohio Department of Natural Resources][16])
oh-v73-caesar-creek-horse-camp-coordinate-rescue,OH,Caesar Creek Horseman’s Camp,Warren / Caesar Creek,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,v23.1.72 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official/source proof exists but exact campsite/campground coordinate is still blocked or medium-only.,Extract ODNR map coordinate or georeference official equestrian campground PDF.,,v23.1.73,
oh-lead-caesar-creek-horse-camp,OH,Caesar Creek Horse Camp,Warren / Clinton / Greene,research_needed,Rustic / Primitive,Separate horse-camp component lead,High,Official ODNR state park/map/reservation source path,NO HONEST IMPORT COORDINATE RECOVERED in accessible tools; official map/reservation/GIS extraction needed.,"Good future active candidate, but not safe to import until campground loop/component coordinate is recovered.","Use normal browser ODNR page/reservation map, ODNR GIS/static map, or georeference official map; add active row only after point lands on campground/component.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/static/documents/parks/parkmaps/caesarcreekparkmap.pdf
oh-lead-caesar-creek-state-park-campground,OH,Caesar Creek State Park Campground,Warren / Clinton / Greene,coordinate_rescue,Modern Campgrounds,ODNR/USACE reservoir campground; coordinate rescue,High,Official ODNR state park/map/reservation source path,NO HONEST IMPORT COORDINATE RECOVERED in accessible tools; official map/reservation/GIS extraction needed.,"Good future active candidate, but not safe to import until campground loop/component coordinate is recovered.","Use normal browser ODNR page/reservation map, ODNR GIS/static map, or georeference official map; add active row only after point lands on campground/component.",NO ACTIVE OH MATCH FOUND in current OH.js unless otherwise noted,v23.1.65,OH_W3 first-pass return. Source/citation text: https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/caesar-creek-state-park ; https://ohiodnr.gov/static/documents/parks/parkmaps/caesarcreekparkmap.pdf
oh-wayne-national-forest-dispersed-camping-rule-area,OH,Wayne NF Dispersed / OHV Camping Rule Area,Wayne NF units,correction_candidate,Boondocking / Dispersed,correction_candidate,High,USDA / USFS,NO HONEST ACTIVE COORDINATE ACCEPTED,Do not add OHV trailheads as individual campsite pins,Update existing rule marker wording/source,,v23.1.71,
pa-conewago-campground-coordinate-rescue,PA,Conewago Campground,Adams / Biglerville-Gettysburg area,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Directory / discovery lead,Directory/discovery source identifies campground; public access/current operator needs confirmation,Not enough for active import.,"Find operator/municipal source, address-map check, then promote or reject.",,v23.1.62,https://www.camping.org/campgrounds/pennsylvania/gettysburg/gettysburg-battlefield-resort
pa-lead-michaux-state-forest-at-hike-in-campsite-extraction,PA,Michaux State Forest AT / Hike-In / Primitive Backpack Camping,Adams / Cumberland / Franklin edge,coordinate_rescue,Boat / Backpack / Boondocking / Dispersed,Official rule + designated-site extraction lead,High,PA DCNR official,"DCNR rule proof and map/PDF lead, exact points not extracted",South-central edge target; not a normal campground,Add durable lead,,v23.1.64,DCNR says backpack campers may use trailside sites along the AT or other state forest hiking trails under limits; DCNR material also identifies hike-in campsites and rustic camp areas needing map extraction. ([Pennsylvania Government][16])
pa-lead-michaux-state-forest-designated-campsites-gis-extraction,PA,Michaux State Forest designated roadside / hike-in / rustic campsites,Adams / Franklin / Cumberland,coordinate_rescue,Boondocking / Dispersed; Boat / Backpack for hike-in; Rustic / Primitive where rustic area applies,Official designated camping system; exact DCNR point extraction needed,High,PA DCNR + ReserveAmerica + ArcGIS,ReserveAmerica confirms site classes; DCNR GIS has exact point layer but point rows not extracted,Do not use the Michaux district office GPS as a campground coordinate; ReserveAmerica itself describes it as the district office location. ([Pennsylvania State Parks][3]),Add durable extraction lead; promote exact individual sites after GIS query.,,v23.1.64,"Michaux camping page says the forest offers two roadside campsites; ReserveAmerica search shows `Roadside (2)`, `Roadside Hike-in (18)`, and `State Forest Rustic (26)`. ([Pennsylvania Government][2])"
pa-appalachian-trail-michaux-camping-rule-lead,PA,Appalachian Trail camping rules - Michaux / south-central PA,Adams / Franklin / Cumberland / AT corridor,coordinate_rescue,Boat / Backpack,rule_lead / reject_trap_watch,High,Appalachian Trail Conservancy / DCNR,Official/ATC rule proof; camping varies by land manager; no fake shelter/trailhead pin,"Prevent workers from importing AT trailheads, parking lots, or battlefield/historic lots as camping.",Extract official shelter/campsite coordinates only; otherwise keep rule lead.,,v23.1.62,https://appalachiantrail.org/experience/hike-the-trail/explore-by-state/pennsylvania/ ; https://www.pa.gov/agencies/dcnr/recreation/where-to-go/state-forests/find-a-forest/michaux/camping
pa-michaux-state-forest-designated-roadside-and-backpack-camping,PA,Michaux State Forest designated roadside + backpack camping rule/geometry,Adams / Franklin / Cumberland / Michaux State Forest,coordinate_rescue,Boondocking / Dispersed,geometry_extraction_needed,High,PA DCNR state forest camping page / reservation system,Official DCNR rule proof; designated state forest campsites reserved through PA reservation system; no single honest point,"Do not use district office, trailheads, or AT parking as boondocking pins.",Extract PA State Forest Camping Sites GIS/reservation data; consider individual designated site imports.,,v23.1.62,https://www.pa.gov/agencies/dcnr/recreation/where-to-go/state-forests/find-a-forest/michaux/camping ; https://maps.dcnr.pa.gov/bof/camping/
pa-drummer-boy-camping-resort-coordinate-rescue,PA,Drummer Boy Camping Resort,Adams / Gettysburg,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator,Operator proof and address found; no source-backed coordinate extracted in accessible pass,Do not confuse with Gettysburg NMP or Hanover St city point.,"Normal browser map/parcel spot-check, then promote as active.",,v23.1.62,https://thousandtrails.com/pennsylvania/drummer-boy-camping-resort ; https://www.rvonthego.com/pennsylvania/drummer-boy-camping-resort/
pa-gettysburg-battlefield-koa-coordinate-rescue,PA,Gettysburg / Battlefield KOA Holiday,Adams / Gettysburg,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / KOA,KOA operator proof; no source-backed coordinate extracted in accessible pass,Obvious miss; should not stay lead-only once normal map coordinate is recovered.,"Normal browser/map spot-check, then promote active.",,v23.1.62,https://koa.com/campgrounds/gettysburg/
pa-friendship-village-campground-coordinate-rescue,PA,Friendship Village Campground & RV Park,Bedford / Bedford area,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / discovery,Obvious Bedford-area private campground; coordinate/source not fully extracted in accessible pass,Likely obvious active candidate.,Operator proof + coordinate rescue.,,v23.1.62,Search family: Bedford PA campground / RV park
pa-buchanan-state-forest-designated-campsites,PA,Buchanan State Forest designated campsites,Bedford / Fulton / Franklin ridge corridor,coordinate_rescue,Boondocking / Dispersed,geometry_extraction_needed,High,PA DCNR / ReserveAmerica,"Official ReserveAmerica proof: singular remote dispersed campsites, some walk-in; no coordinate extraction completed",Good high-value boondocking-style candidate once official site coordinates are extracted.,Extract PA State Forest Camping Sites GIS/reservation data.,,v23.1.62,https://pennsylvaniastateparks.reserveamerica.com/camping/buchanan-state-forest/r/campgroundDetails.do?contractCode=PA&parkId=880263 ; https://maps.dcnr.pa.gov/bof/camping/
pa-heritage-cove-resort-coordinate-rescue,PA,Heritage Cove Resort,Bedford / Saxton-Raystown south,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator,Operator proof for 200+ full-hookup sites; no coordinate extracted,High-priority obvious miss in Raystown south corridor.,"Normal browser map/parcel spot-check, then promote active.",,v23.1.62,https://heritagecove.com/
pa-shawnee-state-park-campground-coordinate-extraction,PA,Shawnee State Park Campground,Bedford / Shawnee Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,PA DCNR / ReserveAmerica,Official DCNR campground proof; accessible source did not expose exact campground GPS; NO HONEST ACTIVE COORDINATE YET,"Do not use Shawnee Lake center, office, or beach.",Extract campground map/reservation metadata coordinate.,,v23.1.62,https://www.pa.gov/agencies/dcnr/recreation/where-to-go/state-parks/find-a-park/shawnee-state-park/stay ; https://pennsylvaniastateparks.reserveamerica.com/camping/shawnee-state-park/r/campgroundDetails.do?contractCode=PA&parkId=880313
pa-lead-berks-blue-rocks-family-campground,PA,Blue Rocks Family Campground,Berks,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,High,Operator,Operator proof + address; coordinate rescue needed,Add lead; coordinate rescue next,Add lead,,v23.1.62,"Operator says campground occupies 100+ forested acres and has 200 campsites; contact page gives 341 Sousley Road, Lenhartsville. ([bluerockscampground.com][29])"
pa-wrights-orchard-station-campground-coordinate-rescue,PA,Wrights Orchard Station Campground,Blair / Altoona-Tyrone corridor,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Directory / operator follow-up,PA Camping directory identifies campground; coordinate not extracted,Blair County obvious miss.,Operator proof + map coordinate rescue.,,v23.1.62,https://www.pacamping.com/find-a-campground?lat=40.40759430&long=-78.07100050
pa-lead-bradford-pine-cradle-lake-family-campground-coordinate-rescue,PA,Pine Cradle Lake Family Campground,Bradford / Rome / Ulster mailing,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + tourism,"Operator address + interactive map, no extracted lat/lon / Medium pending","Strong add, but exact coordinate not extracted in this pass","Normal browser map click or operator map extraction, then active import",,v23.1.62,"Operator lists physical address, campsites, cabins/cottages, interactive map; VisitPA lists 200 campsites. ([Pine Cradle Lake][13])"
pa-lead-bradford-sugar-creek-rv-park-public-status,PA,Sugar Creek RV Park,Bradford / Towanda,coordinate_rescue,Needs Verification,lead_public_status,High,Facebook + weak directories only,Address only; no non-Facebook/operator proof recovered,Target explicitly required non-Facebook/operator proof if possible; not recovered,Keep lead; verify operator/public status,,v23.1.64,"Facebook and unverified directories list Sugar Creek RV Park at/near 20963 US-6 / Roosevelt Highway, Towanda, but I did not recover durable non-Facebook operator proof or public transient details. ([Facebook][6])"
pa-lead-north-branch-susquehanna-bof-island-campsite-extraction,PA,North Branch Susquehanna Water Trail Bureau of Forestry Island Campsites,Bradford / Wyoming / Luzerne / Columbia corridor,coordinate_rescue,Boat / Backpack,Official island-camping extraction lead,High,PA DCNR / PFBC official,"Official DCNR/PFBC proof, no island coordinates extracted",Exact island/site coordinates were not accessible in the current source pass,Add durable lead,,v23.1.64,DCNR Loyalsock State Forest says primitive water-trail camping is allowed at several Bureau of Forestry-managed river island campsites along the North Branch; PFBC describes the North Branch corridor. ([Pennsylvania Government][14])
pa-lead-north-branch-susquehanna-water-trail-island-camping-extraction,PA,North Branch Susquehanna Water Trail Island Camping,Bradford / Wyoming / Luzerne / Columbia corridor,coordinate_rescue,Boat / Backpack,Official water-trail lead,High,DCNR / water trail sources,Official water-trail rule proof; exact island/site extraction needed,Needs island/site list and current postings,Add lead; GIS/agency contact,,v23.1.62,Official sources say Bureau of Forestry-managed islands may be open to through-camping if not posted. ([Pennsylvania Government][19])
pa-lead-bucks-colonial-woods-family-camping-resort,PA,Colonial Woods Family Camping Resort,Bucks,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,High,Operator / tourism,Operator proof + address; coordinate rescue needed,Strong private lead,Add lead,,v23.1.62,"Operator advertises RV, cabin, and tent camping; Visit Bucks gives address 545 Lonely Cottage Drive, Upper Black Eddy. ([Colonial Woods][27])"
pa-lead-bucks-lake-towhee-campground-proof-coordinate-rescue,PA,Lake Towhee Campground,Bucks,coordinate_rescue,Rustic / Primitive likely,lead_proof_coordinate_rescue,High,County official + map lead,Official camping-rule/map hints; exact campground proof/coordinate not safely recovered,Do not active-add from broad park marker,Keep lead,,v23.1.64,"Bucks camping rules mention Lake Towhee campground dump station use; county/map references indicate camping, but accessible proof was fragmented and exact campground coordinate was not safely recovered. ([Bucks County][11])"
pa-lead-bucks-tinicum-park-campground,PA,Tinicum Park Campground,Bucks,coordinate_rescue,Rustic / Primitive,lead_coordinate_rescue,High,Bucks County / township/tourism,Official/local proof; exact coordinate rescue needed,Add as lead until county campground map coordinate is confirmed,Add lead,,v23.1.62,County facility metadata includes camping; local/tourism sources describe family camping and eight campsites. ([Bucks County][25])
pa-lead-bucks-tohickon-valley-park-campground,PA,Tohickon Valley Park Campground,Bucks,coordinate_rescue,Rustic / Primitive,lead_coordinate_rescue,High,Bucks County,Official county proof; coordinate rescue needed,Layer Rustic unless modern amenities are later proven,Add lead,,v23.1.62,Bucks County lists 22 family/individual campsites and two group camping areas at Tohickon Valley Park; county rules mention dump station at Tohickon Valley Campground. ([Bucks County][24])
pa-butler-moraine-link-road-overnight-shelter-coordinate-rescue,PA,Moraine State Park — Link Road Overnight Shelter,Butler,coordinate_rescue,Boat / Backpack,Research Needed,High,PA DCNR,Official proof recovered; exact shelter coordinate blocked.,Important trap/valid exception.,Add lead; later exact coordinate.,,v23.1.62,"DCNR says camping is prohibited in Moraine State Park except the Link Road Overnight Shelter on the North Country Trail, by reservation only. ([Pennsylvania Government][27])"
pa-lead-prince-gallitzin-crooked-run-campground-coordinate-rescue,PA,Crooked Run Campground / Prince Gallitzin State Park,Cambria,coordinate_rescue,Modern Campgrounds,lead_coordinate_rescue,High,PA DCNR / reservation source,Official proof recovered; exact campground coordinate not safely recovered,Needs reservation-map or DCNR map coordinate extraction,Add durable lead; promote after coordinate rescue,,v23.1.62,"DCNR lists a 398-site campground with electric/full-hookup options, showers, camp store, laundry, beach, and boating; coordinate sources seen appear park/general, not safely exact campground-loop proof. ([Pennsylvania Government][15])"
pa-lead-carbon-jim-thorpe-camping-resort-coordinate-rescue,PA,Jim Thorpe Camping Resort,Carbon / Jim Thorpe,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator + tourism,Operator/address proof; no extracted coordinate,Nearby Mauch Chunk also exists; do not merge,Promote after coordinate extraction,,v23.1.62,Operator/tourism confirm wooded campground at 129 Lentz Trail with RV/tent/cabin options. ([jimthorpecamping][37])
pa-lead-carbon-don-laine-campground-coordinate-rescue,PA,Don Laine Campground,Carbon / Palmerton,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator,Operator/address proof; no coordinate extracted,Strong active candidate once coordinate recovered,Promote after coordinate extraction,,v23.1.62,Operator confirms RV/tent sites and hookups at 790 57 Drive. ([DonLaine Campground][39])
pa-lead-bald-eagle-state-park-rustic-camping-area-coordinate-rescue,PA,Bald Eagle State Park Rustic Camping Area,Centre,coordinate_rescue,Rustic / Primitive,Official rustic area; coordinate rescue needed,High,PA DCNR,No exact rustic-area coordinate recovered,Do not use main park GPS as the rustic-area pin without map check.,Add coordinate-rescue lead.,,v23.1.62,"DCNR says the rustic area has 34 walk-to tent sites and 34 camping-vehicle sites, drinking water, non-flush restrooms with sink, and dump station. ([Pennsylvania Government][16])"
pa-lead-cook-forest-thompson-eddy-canoe-kayak-campsites-point-extraction,PA,Cook Forest Thompson Eddy Canoe/Kayak Campsites,Clarion / Forest / Clarion River,coordinate_rescue,Boat / Backpack,"Official campsite lead, point blocked",High,PA DCNR official,"Official DCNR proof, no exact coordinate extracted","Do not pin bridge, launch, or river mile",Add durable lead,,v23.1.64,"DCNR confirms three canoe/kayak campsites at Thompson Eddy downstream of Gravel Lick Bridge, one-night tents-only use. ([Pennsylvania Government][8])"
pa-clarion-cook-forest-state-park-ridge-campground-coordinate-rescue,PA,Cook Forest State Park Ridge Campground,Clarion / Forest / Jefferson,coordinate_rescue,Modern Campgrounds,Research Needed,High,PA DCNR / ReserveAmerica,Official camping proof recovered; exact campground coordinate blocked.,Strong add once coordinate extracted.,Add lead; GIS/reservation map extraction.,,v23.1.62,"DCNR says Cook Forest has 210 campsites; full-hookup sites have water, 50-amp electric, and sewage hookup; state camping page lists Cook Forest camping April–December. ([Pennsylvania Government][20])"
pa-clarion-rustic-acres-rv-resort-campground-coordinate-rescue,PA,Rustic Acres RV Resort & Campground,Clarion / Shippenville,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator proof recovered; coordinate not extracted.,Obvious Clarion private campground.,Add lead.,,v23.1.62,"Operator says Rustic Acres offers full hookups, glamping, Wi-Fi, family/pet-friendly camping, and direct hiking/biking trail access. ([camprustic.com][40])"
pa-clarion-cook-forest-thompson-eddy-river-camping-coordinate-rescue,PA,Cook Forest Thompson Eddy River Camping,Clarion River / Cook Forest,coordinate_rescue,Boat / Backpack,Research Needed,High,PA DCNR,Official river-camping proof recovered; exact coordinate blocked.,Should not be lumped into main campground.,Add lead; extract exact river site coordinate.,,v23.1.62,"DCNR guide text says a canoe/kayak camping area with three sites is at Thompson Eddy, downstream of Gravel Lick Bridge, for river travelers only. ([DCNR eLibrary][21])"
pa-lead-cook-forest-thompson-eddy-river-camping-coordinate-rescue,PA,Cook Forest State Park — Thompson Eddy River Camping,Clarion River / Cook Forest SP,coordinate_rescue,Boat / Backpack,coordinate_rescue / water_component_handoff,High,PA DCNR official Stay the Night + recreational guide,Official proof found but no exact official coordinate recovered; NO HONEST COORDINATE,This is real camping but not active-safe without exact water-site coordinate or official site marker. Coordinate with Worker 6 water/backpack scope.,Add/update lead; extract Thompson Eddy site coordinates from official map/GIS or agency contact.,,v23.1.64,"https://www.pa.gov/agencies/dcnr/recreation/where-to-go/state-parks/find-a-park/cook-forest-state-park/stay ; DCNR states three canoe/kayak camping sites are at Thompson Eddy downstream of Gravel Lick Bridge, limited to one night and tent use for river travelers."
pa-clear-creek-callen-run-roadside-campsites-gis-rescue,PA,Clear Creek State Forest — Callen Run Tract Roadside Campsites,Clear Creek State Forest,coordinate_rescue,Boondocking / Dispersed,Research Needed,High,Official PA DCNR,Official proof for five designated sites; exact GIS points not extracted.,Strong lead; should become exact active points after GIS extraction.,Add lead; GIS extraction next.,,v23.1.64,DCNR says Clear Creek has five designated and reservable roadside campsites in the Callen Run Tract. ([Pennsylvania Government][3])
pa-lead-moshannon-state-forest-roadside-campsites-gis-extraction,PA,Moshannon State Forest designated roadside campsites,Clearfield / Centre,coordinate_rescue,Boondocking / Dispersed,Official designated roadside campsite system,High,PA DCNR / ReserveAmerica,Reservation/GIS extraction needed,Do not use Moshannon district/forest center coordinate.,Add durable lead.,,v23.1.62,"ReserveAmerica says Moshannon has designated roadside campsites identified by signpost/name, no amenities, though some may have fire ring and picnic table. ([Pennsylvania State Parks][33])"
pa-lead-sproul-state-forest-roadside-campsites-gis-extraction,PA,Sproul State Forest designated roadside campsites,Clinton / Centre,coordinate_rescue,Boondocking / Dispersed,Official designated roadside campsite system,High,PA DCNR / ReserveAmerica,Interactive GIS/reservation extraction needed,Better represented as individual designated-site points or an area/rule lead after GIS extraction.,Add durable lead.,,v23.1.62,"DCNR says Sproul motorized roadside campsites are reservable and visible in the interactive State Forest Camping Sites GIS map; ReserveAmerica says sites are remote designated signed sites with no amenities and are for motorized units, not tent camping. ([Pennsylvania Government][31])"
pa-lead-columbia-bloomsburg-fairgrounds-event-camping,PA,Bloomsburg Fairgrounds Event Camping,Columbia / Bloomsburg,coordinate_rescue,Overnight Parking / Rest Areas,Event-only camping lead,High,Fairgrounds official,Official fair/event camping proof; no general campground proof,Needs schema/Tod decision: event-only overnight parking vs reject,Add lead or reject guardrail depending app policy,,v23.1.62,"Fairgrounds pages describe RV/camping lots for fair and grounds events, with hookups depending on lot. ([Bloomsburg Fair][54])"
pa-lead-columbia-lake-glory-campground-coordinate-rescue,PA,Lake Glory Campground / Knoebels,Columbia / Catawissa,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator,Operator address; no extracted coordinate,Do not confuse with amusement-park office,Promote after coordinate rescue,,v23.1.62,"Knoebels confirms tent, camper, RV and cabin camping at Lake Glory, address 96 Eisenhower Rd. ([Knoebels Amusement Resort][46])"
