id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
ne-lead-oliver-reservoir-primitive-campground,NE,Oliver Reservoir Recreation Area Campground,Kimball / western Panhandle,coordinate_rescue,Rustic / Primitive,Official NRD campground proof; coordinate extraction needed,High,South Platte NRD official,Official NRD page proof; highway-location only,Good municipal/regional primitive-style western Panhandle campground,Add lead; promote after coordinate rescue,,v23.1.68,"SPNRD says Oliver Reservoir has camping March 1–Oct. 31, 48 campsites plus overflow, fire pits, registration, and no reservations. ([South Platte Natural Resources District][16])"
ne-lead-lewis-and-clark-sra-basic-hike-in-component-extraction,NE,Lewis and Clark SRA Basic Hike-in Campsites,Knox / Missouri River,research_needed,Boat / Backpack,Component extraction lead,High,ReserveAmerica,Official reservation category; exact points blocked,Good Tod-priority component,Add lead,,v23.1.68,ReserveAmerica lists “Basic Hike-in” as a reservable camping category at Lewis and Clark SRA. ([Nebraska State Parks][4])
ne-lead-point-21-lake-mcconaughy-community-review,NE,Point 21 / Lake McConaughy free-camping community review,Lake McConaughy / Ogallala area,community_review / coordinate_rescue,Boondocking / Dispersed,community_review,High,Active state file + community proof needed + official state/shoreline rules,Medium for current pin; Low for proof,Active description says “Free camping around Lake McConaughy near Ogallala. Enjoy!” but lacks source/legality/current access proof.,"Seek 3+ independent same-area overnight reports plus official/state reservoir/shoreline rule conflict check. If supported, keep as Community-supported Boondocking with warning or convert to approximate Area pin.",s725 Point 21,v23.1.54-historical-backfill,Do not reject for source weakness alone; this is exactly what the community-boondocking rule is for.
ne-lead-branched-oak-homestead-equestrian-campground-extraction,NE,Branched Oak Homestead Equestrian Campground,Lancaster / Branched Oak,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,High-value non-modern component,Add durable lead; promote once component point is extracted,,v23.1.69,
ne-lead-ne-w8-conestoga-sra,NE,Conestoga SRA,Lancaster / Denton,coordinate_rescue,Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official state,Official NGPC address; campground coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add as Rustic / Primitive,,v23.1.68,"NGPC says Conestoga has electric pads, basic non-pad sites, water, vault toilets, dump station. ([Nebraska Game & Parks Commission][4])"
ne-lead-ne-w8-yankee-hill-wma-correction,NE,Yankee Hill State Wildlife Management Area,Lancaster / Denton,coordinate_rescue,Boondocking / Dispersed,Existing active but stale layer/source,High,Official WMA / Recreation.gov,Existing active coordinate; official gateway confirms primitive camping,Correction candidate requires current active-row ID/source/layer QA before integration.,Correct layer/source wording after final spot-check,,v23.1.68,Existing row s1024 is stale “federal/rustic”; Recreation.gov says Yankee Hill Lake facilities include primitive camping; WMA rules allow primitive camping unless posted. ([Recreation.gov][49])
ne-lead-ne-w8-pawnee-basic-equestrian,NE,Pawnee SRA Basic / Equestrian Basic components,Lancaster / Emerald,coordinate_rescue,Rustic / Primitive,Strong lead; exact split needed,High,Official state,Official NGPC camping categories; exact component coordinate needed,Non-modern component,Add component lead,,v23.1.68,NGPC confirms Electric Plus/Electric/Basic/Equestrian Basic camping at Pawnee. ([Nebraska Game & Parks Commission][8])
ne-lancaster-olive-creek-sra-campground,NE,Olive Creek SRA Campground,Lancaster / Hallam,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Non-modern priority hit beyond primary list,Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-stagecoach-sra,NE,Stagecoach SRA,Lancaster / Hickman,coordinate_rescue,Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official state / USACE,Official NGPC/USACE proof,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"USACE says Stagecoach has 50 campsites, 30 with electrical hookups; NGPC page lists water and vault toilets. ([corpslakes.erdc.dren.mil][12])"
ne-lead-ne-w8-wagon-train-sra,NE,Wagon Train SRA,Lancaster / Hickman,coordinate_rescue,Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official state,Official NGPC address/map needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"NGPC says Wagon Train has Electric Plus, Electric, and Basic sites, with water, primitive restrooms, and dump station. ([Nebraska Game & Parks Commission][9])"
ne-lancaster-wagon-train-sra-campground,NE,Wagon Train SRA Campground,Lancaster / Hickman,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,No shower/modern restroom proof; Rustic/Primitive,Add active after coordinate snap,,v23.1.69,
ne-lancaster-stagecoach-sra-campground,NE,Stagecoach SRA Campground,Lancaster / Hickman area,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,No shower/modern restroom proof; Rustic/Primitive,Add active after coordinate snap,,v23.1.69,
ne-lead-pawnee-equestrian-basic-component-extraction,NE,Pawnee Equestrian Basic Campsites,Lancaster / Pawnee SRA,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Good non-modern split,Add lead,,v23.1.69,
ne-lead-ne-w8-branched-oak-equestrian-basic,NE,Branched Oak Homestead / Equestrian Basic component,Lancaster / Raymond,coordinate_rescue,Rustic / Primitive,Strong lead; exact component coordinate needed,High,Official state,Official NGPC page confirms component; exact Homestead coordinate needed,Non-modern priority component,Add to leads for exact component split,,v23.1.68,"NGPC says Homestead equestrian area has Electric Plus sites with corrals, hand-pump water, primitive toilet, fire rings, and Equestrian Basic sites. ([Nebraska Game & Parks Commission][6])"
ne-lancaster-conestoga-sra-campground,NE,Conestoga SRA Campground,Lancaster / Salt Valley lakes,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Electric alone does not make it Modern; vault toilets mean Rustic/Primitive,Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-bluestem-sra,NE,Bluestem SRA,Lancaster / Sprague,coordinate_rescue,Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official state / USACE,Official NGPC/USACE proof; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"USACE says Bluestem offers primitive camping; NGPC sources describe Electric Plus/Basic, showerhouse, primitive restrooms, dump/fill. ([corpslakes.erdc.dren.mil][11])"
ne-lead-ne-w8-jack-sinn-wma-correction,NE,Jack Sinn Memorial WMA,Lancaster/Saunders,coordinate_rescue,Boondocking / Dispersed or Rustic / Primitive,Existing active; source/layer cleanup,High,Official WMA,Existing active coordinate; needs area-rule language,Correction candidate requires current active-row ID/source/layer QA before integration.,Correction candidate only,,v23.1.68,"Active row s437; WMA page/rules show primitive camping generally allowed unless posted, with basic facilities only. ([Nebraska Game & Parks Commission][50])"
ne-buffalo-bill-sra-campground-coordinate-rescue,NE,Buffalo Bill SRA Campground,Lincoln / North Platte,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Not Modern: primitive restrooms, no shower proof",Extract official campground map/GIS,,v23.1.69,
ne-sutherland-reservoir-electric-primitive-components-coordinate-rescue,NE,Sutherland Reservoir SRA Camping Components,Lincoln / Sutherland,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Electric alone does not make Modern without shower/modern triad; layer should stay Rustic/Primitive unless better amenity proof appears,Extract official campground map/GIS,,v23.1.69,
ne-lead-sutherland-reservoir-east-west-primitive-camping,NE,Sutherland Reservoir SRA East / West Primitive Camping,Lincoln / Sutherland,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,This is a real non-modern opportunity; no lake-center pin,Add lead,,v23.1.69,
ne-lead-sutherland-reservoir-sra-primitive-components,NE,Sutherland Reservoir SRA primitive/electric camping,Lincoln / Sutherland-North Platte,coordinate_rescue,Rustic / Primitive + Modern split,component_coordinate_rescue,High,Nebraska Game & Parks / tourism,Official proof; exact camping areas not safely recovered,Non-modern priority item; don’t use lake center,Add lead,,v23.1.68,"NGPC says Sutherland has 22 Electric Plus sites and over 100 primitive sites, with water and vault restrooms; primitive campsites are on the east and west sides of the lake. ([Nebraska Game & Parks Commission][17])"
ne-lead-calamus-sra-remaining-components,NE,Calamus Reservoir SRA Remaining Campground Components,Loup / Burwell,coordinate_rescue,Modern + Rustic / Primitive,coordinate_rescue,High,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Handoff says “remaining components,” so likely v23.1.68 has partial baseline not visible here",Add component lead,,v23.1.69,
ne-lead-calamus-reservoir-campground-components,NE,Calamus Reservoir SRA campground components,Loup / Garfield edge / Calamus Reservoir,coordinate_rescue,Modern + Rustic / Primitive split,component_coordinate_rescue,High,Nebraska Game & Parks,Official campground proof; exact component coordinates not safely recovered,Do not use reservoir/lake centroid,Add lead; split components,,v23.1.68,"NGPC says Calamus SRA has Electric Plus and Basic camping across Homestead Knolls, Nunda Shoal, and Valley View Flat, with shower houses, water, modern restrooms, dump/fill station, and designated parking-lot camping at Valley View Flat and Hannaman Bayou. ([Nebraska Game & Parks Commission][6])"
ne-bridgeport-sra-basic-campground-coordinate-rescue,NE,Bridgeport SRA Basic Campground,Morrill / Bridgeport,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official proof clean; coordinate not clean enough,Extract official map/GIS or campground-side coordinate,,v23.1.69,
ne-lead-bridgeport-sra-basic-campground,NE,Bridgeport State Recreation Area Basic Campground,Morrill / Bridgeport,coordinate_rescue,Rustic / Primitive,Official campground proof; coordinate extraction needed,High,Nebraska Game & Parks official,Official proof from NGPC search result; no map coordinate extracted,Strong non-modern candidate,Add lead; promote after coordinate extraction,,v23.1.68,"NGPC search result says Bridgeport has 80 designated Basic sites, first-come camping, grills, picnic tables, and dump/fill near entrance. ([Nebraska Game & Parks Commission][14])"
ne-lead-ne-thomas-whitetail-campground-bessey,NE,Whitetail Campground,Nebraska NF / Bessey / Dismal River,coordinate_rescue,Rustic / Primitive,active_candidate,High,USFS official,Official proof; exact lat/lon not recovered in accessible result,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add lead if coordinate cannot be recovered before import; otherwise add active,,v23.1.68,"USFS says Whitetail is a 10-site Bessey Ranger District campground on the Dismal River with hand pump, nine horse corrals, picnic tables, fire rings, modern vault toilets, no electricity, and access to the OHV trail system. ([US Forest Service][3])"
ne-lead-nemaha-auburn-rv-park-coordinate-rescue,NE,Auburn RV Park,Nemaha / Auburn,coordinate_rescue,Rustic / Primitive or Modern after shower proof,coordinate_rescue,High,NE_W7 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Real municipal campground; coordinate still blocked,Add lead,,v23.1.69,
ne-lead-indian-cave-adirondack-shelters-and-horse-camp,NE,Indian Cave Adirondack Shelters / Equestrian Camp,Nemaha / Indian Cave SP,coordinate_rescue,Boat / Backpack / Rustic,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Strong non-modern component,Add lead,,v23.1.69,
ne-lead-ne-w8-indian-cave-adirondack-shelters,NE,Indian Cave Adirondack shelters / trail overnight component,Nemaha / Richardson,coordinate_rescue,Boat / Backpack,Strong official lead; exact shelters needed,High,Official state,Official NGPC page confirms shelters; coordinates blocked,Do not use trailheads/visitor center as pins,Add lead only,,v23.1.68,NGPC references Adirondack shelters along trails. ([Nebraska Game & Parks Commission][23])
ne-lead-ne-w8-indian-cave-sp,NE,Indian Cave State Park campground system,Nemaha / Richardson,coordinate_rescue,Modern Campgrounds + Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official state,Official NGPC park page/maps,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add main campground; leads for horse/basic/shelter components,,v23.1.68,"NGPC lists Electric Plus, Electric, Basic, and Equestrian Basic camping, showers, modern restrooms, laundry, dump/fill; also Adirondack shelters along trails. ([Nebraska Game & Parks Commission][23])"
ne-lead-s641,NE,Niobrara River broad boondocking pin,Niobrara River / Lynch-Valentine corridor,coordinate_rescue,Needs Verification / replace with named records,Existing active is too broad,High,Repo active + NPS official camping list,Existing repo broad river coordinate / Low,Correction candidate requires current active-row ID/source/layer QA before integration.,Move to lead/Needs Verification or replace with named campground records,,v23.1.68,NPS lists specific local campgrounds and Smith Falls rather than generic river boondocking; broad river pins should not substitute for named sites. ([National Park Service][28])
ne-lead-ne-w8-iron-horse-trail-lake,NE,Iron Horse Trail Lake,Pawnee / DuBois,coordinate_rescue,Rustic / Primitive,Official NRD proof; coordinate rescue needed,High,Official NRD,Nemaha NRD official page; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"Nemaha NRD lists Iron Horse Trail Lake as public recreation with camping, drinking water, electrical hookups, restrooms, RV/tent use. ([nrdnet.org][18])"
ne-pawnee-iron-horse-trail-lake-campground,NE,Iron Horse Trail Lake Campground,Pawnee / DuBois,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,No shower proof; Rustic/Primitive,Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-pawnderosa-pawnee-city,NE,Pawnderosa / Pawnee City campground,Pawnee / Pawnee City,coordinate_rescue,Rustic / Primitive,Official city camping proof; coordinate conflict,High,Official city,City page proves camping fees; tourism address appears contaminated by Pawnee SRA data,Do not use VisitNebraska Pawnee SRA-like coordinate,"Coordinate rescue, likely city park/pool/pond",,v23.1.68,"Pawnee City page lists campground fees for concrete pads with water/electric and tent camping. ([Pawnee City, Nebraska][42])"
ne-lead-pawnderosa-campground-coordinate-conflict,NE,Pawnderosa Campground / Pawnee City Pond,Pawnee / Pawnee City,coordinate_conflict,Rustic / Primitive,coordinate_rescue,High,SUPERVISOR v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Worker returned VisitNebraska coordinate 40.847904,-96.868510, but supervisor spot-check shows that coordinate belongs to Pawnee SRA near Lincoln, not Pawnee City. Official Pawnee City source locates Pawnee Pawnderosa at NE 65 S/Spring.","Resolve with city map/imagery/parcel or operator confirmation before active import; likely coordinate near Pawnee City Pond/Spring Street, not the tourism coordinate.",,v23.1.69,
ne-lead-willow-creek-sra-campground-map-extraction,NE,Willow Creek SRA Campground / Walk-in / Equestrian Components,Pierce,coordinate_rescue,Mixed Modern/Rustic/Boat-Backpack,Official coordinate rescue lead,High,Nebraska Game & Parks,"Official proof, but campground details/points not fully extracted","Potentially high-value component system, not ready as exact import",Add lead,,v23.1.68,"NGPC says Willow Creek has camping, boating and trails; state park event/news source references walk-in campsite stays, and the fishing guide notes camping/equestrian context. ([Nebraska Game & Parks Commission][14])"
ne-lead-red-willow-reservoir-sra-campground-components,NE,Red Willow Reservoir SRA campground components,Red Willow / McCook area,coordinate_rescue,Modern + Rustic / Primitive split,component_coordinate_rescue,High,Nebraska Game & Parks,Official proof; component coordinates not safely recovered,Do not use reservoir/dam center,Add lead,,v23.1.68,"NGPC says Red Willow offers Electric Plus, Electric, Basic and Primitive campsites, 48 electrical pads, showers, dump/fill station, and numerous Basic/Primitive sites. ([Nebraska Game & Parks Commission][14])"
ne-richardson-verdon-sra-basic-campground,NE,Verdon SRA Basic Campground,Richardson / Verdon,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Good primitive target,Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-verdon-sra,NE,Verdon SRA,Richardson / Verdon-Falls City,coordinate_rescue,Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official state,Official NGPC / state tourism,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,NGPC says Verdon has 20 Basic campsites and primitive restrooms; Visit Nebraska adds water. ([Nebraska Game & Parks Commission][17])
ne-lead-ne-rock-bassett-rv-camping-pads,NE,Bassett RV Camping Pads / Fishing Ponds Area,Rock / Bassett,coordinate_rescue,Rustic / Primitive,New active candidate,High,City official,City official proof; coordinate needs final snap,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add active after coordinate snap,,v23.1.68,"Bassett official page says RV camping pads west of the fishing ponds are first-come/first-served, with electric and water access and suggested donation. ([Bassett NE][19])"
ne-lead-ne-w8-wilber-legion-park,NE,Wilber Legion Memorial Park campground,Saline / Wilber,research_needed,Rustic / Primitive,Public lead; official proof partial,High,Official city lead,City/festival pages; exact normal camping rules unclear,Avoid festival-only import unless public camping confirmed,"Add lead, not active",,v23.1.68,"City/festival sources mention campground/camping areas, showers, and reservations, but normal public season/rules need confirmation. ([cityofwilber.com][43])"
ne-saunders-lake-wanahoo-pork-chop-island-primitive-camping,NE,Lake Wanahoo Pork Chop Island Primitive Camping,Saunders / Lake Wanahoo,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,This is one of the best non-modern finds in the assignment,Add active Boat / Backpack once island coordinate is extracted; otherwise add lead,,v23.1.69,
ne-saunders-memphis-sra-campground,NE,Memphis SRA Campground,Saunders / Memphis,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,No showers/modern restrooms; Rustic/Primitive,Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-memphis-sra,NE,Memphis SRA,Saunders / Memphis-Ashland,coordinate_rescue,Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official state,Official NGPC / state guide,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"NGPC page confirms camping; 2026 state guide says Electric Plus, Basic, and Primitive camping. ([Nebraska Game & Parks Commission][29])"
ne-saunders-czechland-lake-nrd-campground,NE,Czechland Lake NRD Recreation Area Campground,Saunders / Prague,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W6 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"No shower proof; classify Rustic/Primitive, not Modern",Add active after coordinate snap,,v23.1.69,
ne-lead-ne-w8-czechland-lake-nrd,NE,Czechland Lake Recreation Area,Saunders / Prague,coordinate_rescue,Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official NRD,Official NRD page; exact camping area coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,"Lower Platte North NRD lists 11 electric camper pads, 3 non-electric pads, free tent camping, restrooms, picnic tables/fire rings, 14-day stay. ([lpnnrd.org][3])"
ne-lead-ne-w8-lake-wanahoo-nrd,NE,Lake Wanahoo NRD Recreation Area,Saunders / Wahoo,coordinate_rescue,Modern Campgrounds + Rustic / Primitive,Official proof strong; coordinate rescue needed,High,Official NRD,Official NRD address/park page; exact campground pin needs map spot-check,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate rescue,,v23.1.68,Lower Platte North NRD says Lake Wanahoo has tent/RV camping; city page lists electric pads and non-electric tent camping. ([lpnnrd.org][2])
ne-lead-lake-minatare-component-campgrounds-primitive-areas,NE,Lake Minatare SRA campground components and primitive areas,Scotts Bluff / Lake Minatare,research_needed,Modern Campgrounds + Rustic / Primitive,Official proof; component extraction needed,High,Nebraska Game & Parks official,Official page proof; existing Scout’s Rest active row present,Existing Scout’s Rest should not stand in for whole SRA,Update existing lead; add component extraction lead,,v23.1.68,"NGPC lists Lake View, Butte View, West Wind, Scout’s Rest, and non-designated primitive camping around multiple areas. ([Nebraska Game & Parks Commission][12])"
ne-lake-minatare-west-wind-basic-campground-coordinate-rescue,NE,Lake Minatare West Wind Basic Campground,Scotts Bluff / Lake Minatare,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Good non-modern target, but exact point not recovered",Extract NGPC/ReserveAmerica metadata,,v23.1.69,
ne-lead-wildcat-hills-sra-basic-campground-coordinate-extraction,NE,Wildcat Hills SRA Basic Campground,Scotts Bluff / Wildcat Hills,coordinate_rescue,Rustic / Primitive,Official campground proof; exact campsite/map coordinate needed,High,Nebraska Game & Parks official,Official page proof; no extracted campground coordinate,"Strong non-modern candidate, but no honest coordinate recovered in this pass",Add lead; promote after map coordinate,,v23.1.68,"NGPC says Wildcat Hills has 12 Basic campsites along interior trail roads, primitive restrooms, water near the nature center, and roads not suitable for large RVs/trailers. ([Nebraska Game & Parks Commission][10])"
ne-lead-ne-w8-twin-lakes-wma-correction,NE,Twin Lakes State Wildlife Management Area,Seward / Pleasant Dale,coordinate_rescue,Boondocking / Dispersed,Existing active but stale layer/source,High,Official WMA / USACE,Existing active coordinate; needs official area-rule wording,Correction candidate requires current active-row ID/source/layer QA before integration.,Move/clean layer/source wording after WMA/GIS spot-check,,v23.1.68,Current active row exists as s944 but old “federal/rustic”; USACE says Twin Lakes WMA allows only primitive camping; WMA rules allow primitive camping unless posted. ([corpslakes.erdc.dren.mil][48])
ne-lead-ne-w8-smith-creek-nrd,NE,Smith Creek Recreation Area,Seward / Utica,coordinate_rescue,Rustic / Primitive,Official NRD proof strong,High,Official NRD,Official NRD address/FAQ; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate spot-check,,v23.1.68,"Upper Big Blue NRD says Smith Creek is used for camping/scouting; NRD FAQ says camping permitted at all five rec areas April-November, no showers. ([upperbigblue.org][44])"
ne-lead-ne-w8-overland-trail-nrd,NE,Overland Trail Recreation Area,Seward/York edge,coordinate_rescue,Rustic / Primitive,Official NRD proof strong,High,Official NRD,Official NRD address/page; coordinate needed,"Active candidate proof exists, but no import-safe coordinate was available in the worker return. Address/map/reservation coordinate rescue required.",Add after coordinate spot-check,,v23.1.68,"NRD source says Overland Trail offers camping, picnicking and hiking, and remains a primitive campground with no docks, shelters, or restrooms. ([nrdnet.org][46])"
ne-lead-walgren-lake-sra-primitive-campground,NE,Walgren Lake SRA Primitive Campground,Sheridan / Hay Springs,coordinate_rescue,Rustic / Primitive,Official primitive campground proof; coordinate extraction needed,High,Nebraska Game & Parks official,Official proof from NGPC search result; no map coordinate extracted,Good Pine Ridge/Sheridan non-modern miss,Add lead; promote after coordinate extraction,,v23.1.68,"NGPC search result says Walgren Lake has 40 primitive sites, fire rings, vault latrines, self-registration, and pack-in/pack-out trash. ([Nebraska Game & Parks Commission][15])"
ne-walgren-lake-sra-primitive-campground-coordinate-rescue,NE,Walgren Lake SRA Primitive Campground,Sheridan / Walgren Lake,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W4 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Strong non-modern candidate; coordinate still blocked,Extract official map or agency GIS,,v23.1.69,
ne-lead-sherman-reservoir-component-extraction,NE,Sherman Reservoir SRA Campground Components,Sherman / Loup City,coordinate_rescue,Modern + Rustic / Primitive,coordinate_rescue,High,NE_W5 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Major component-extraction target; don’t collapse into one mush pin,Add lead,,v23.1.69,
ne-lead-sherman-reservoir-campground-components,NE,Sherman Reservoir SRA campground components,Sherman / Loup City,coordinate_rescue,Modern + Rustic / Primitive split,component_coordinate_rescue,High,Nebraska Game & Parks / Nebraska parks guide,Official proof; component coordinates not safely recovered,High non-modern value; needs split instead of one dam/office pin,Add lead,,v23.1.68,"NGPC/parks guide says Sherman Reservoir offers Electric Plus, Basic and Primitive camping in 10 campgrounds; the official page gives park address 79025 Sherman Dam Rd. ([digital.outdoornebraska.gov][7])"
ne-lead-fort-robinson-component-campground-split,NE,"Fort Robinson State Park campground components — Red Cloud, Soldier Creek, Mare Barn",Sioux / Crawford / Pine Ridge,coordinate_rescue,Modern Campgrounds + Rustic / Primitive equestrian component,Official multi-campground proof; component coordinates needed,High,Nebraska Game & Parks official,Official page proof; exact component points not extracted,Do not confuse Fort Robinson Soldier Creek with USFS Soldier Creek,Add component-split lead,,v23.1.68,"NGPC says Fort Robinson has Red Cloud, Soldier Creek, and Mare Barn campgrounds with Full Hookup, Electric Plus, Basic, showers, restrooms, water, dump/fill, laundry, and equestrian camping at Mare Barn. ([Nebraska Game & Parks Commission][11])"
ne-w8-oglala-ng-mvum-dispersed-corridors,NE,Oglala National Grassland MVUM dispersed camping corridors,Sioux / Dawes / Oglala NG,coordinate_rescue,Boondocking / Dispersed,coordinate_rescue,High,NE_W8 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Key Oglala boondocking geometry item.,Add area/rule candidate after route GIS extraction,,v23.1.69,
ne-lead-nnf-oglala-pineridge-dispersed-camping-rule-area,NE,Nebraska NF / Pine Ridge / Oglala NG dispersed camping rule-area geometry,Sioux / Dawes / Sheridan / Oglala edge,research_needed,Boondocking / Dispersed,Official rule/source family found; geometry not extracted,High,USFS official maps / rules,No honest point without MVUM/visitor-map geometry,Do not place a fake forest/grassland centroid,Add durable area/rule lead,,v23.1.68,USFS provides visitor maps and MVUMs for Nebraska National Forest and Oglala National Grassland; MVUMs control open roads/trails. ([US Forest Service][8])
ne-w8-roberts-tract-camping-area,NE,Roberts Tract Camping Area / Trailhead,Sioux / Pine Ridge,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W8 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Formal non-modern campground/trailhead camp, not dispersed.",Add after coordinate rescue,,v23.1.69,
ne-w8-soldier-creek-campground-closure-watch,NE,Soldier Creek Campground,Sioux / Pine Ridge,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,NE_W8 v23.1.69 worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Do not add active while closure is in effect on July 1, 2026.",Add lead; promote only after closure lifted,,v23.1.69,
