id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
mn-lead-jackson-brown-park-campground-coordinate-rescue,MN,Brown Park Campground,Jackson County,coordinate_or_promotion_rescue,Modern Campgrounds,Official county proof; coordinate rescue needed,High,Official county,Official shared address with Brown South; exact campground coordinate not extracted,"Could combine Brown + Brown South if loops are contiguous, but treat as separate rows first",Map-check address and campground loops,MATCHED EXISTING Jackson County system lead; split required,v23.1.60-ledger,"Amenities/access: 30 trailer campsites; electric; pressure water; flush toilets; hot showers; dump at Robertson Source: https://www.co.jackson.mn.us/?SEC=D6820B32-0AFC-444A-8F52-184C985155BE — Brown/Brown South shared address 71693 483rd Ave; Brown Park has 30 trailer campsites with electric, water, flush toilets/showers, dump at Robertson. Coordinate rescue attempts: Official address searched; no text-coordinate recovered"
mn-lead-jackson-brown-park-south-campground-coordinate-rescue,MN,Brown Park South Campground,Jackson County,coordinate_or_promotion_rescue,Modern Campgrounds,Official county proof; coordinate rescue needed,High,Official county,Official shared address with Brown Park; exact campground coordinate not extracted,Layer may be Modern if shower access/dump/shared facilities count with Brown/Robertson; otherwise Rustic/Primitive,Map-check and classify component,MATCHED EXISTING Jackson County system lead; split required,v23.1.60-ledger,"Amenities/access: 18 campsites plus cabins; restroom; pressure water; accessible campsites Source: https://www.co.jackson.mn.us/?SEC=55032420-C048-4BBB-ABC1-48690ED10098 — Brown Park South offers 18 camping sites and cabins; restroom, pressure water, accessible sites, dump at Robertson. Coordinate rescue attempts: Official address searched; no coordinate recovered"
mn-lead-jackson-county-campgrounds-system,MN,"Jackson County Park Campgrounds — Anderson, Brown, Brown South, Robertson, Sandy Point",Jackson County,official_proof_followup,Modern Campgrounds / Rustic depending park,official county campground system candidate,High,County official,Official Jackson County parks/fees page; individual park coordinates need county map/reservation,"This should probably become multiple records after coordinate rescue, not one vague county-system pin.",Add leads for each park or extract individual official coordinates from county reservation/map.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-kilen-woods-state-park-campground,MN,Kilen Woods State Park Main Campground,Jackson County,official_proof_followup,Modern Campgrounds,official campground candidate,High,Official MN DNR,Official DNR virtual tour; exact coordinate from DNR map/reservation needed,Strong official candidate if absent.,Check active records; coordinate extraction.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-kilen-woods-walk-in-sites,MN,Kilen Woods State Park Walk-in Campsites,Jackson County,official_proof_followup,Boat / Backpack,official walk-in campsite candidate,High,Official MN DNR,Official DNR virtual tour; exact point from DNR map/reservation needed,Good separate Boat / Backpack candidate if individual walk-in sites are mapped.,Coordinate rescue from DNR map.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-jackson-robertson-park-campground-coordinate-rescue,MN,Robertson Park Campground,Jackson County,coordinate_or_promotion_rescue,Modern Campgrounds,Official county camping system proof; coordinate rescue needed,High,Official county,Official address found; exact campground coordinate not extracted,Need amenity and coordinate extraction,Open county reservation map/GIS; add as separate active candidate,MATCHED EXISTING Jackson County system lead; split required,v23.1.60-ledger,Amenities/access: County overnight campground; dump station location for Brown/Brown South; amenities need park page/reservation detail Source: https://www.co.jackson.mn.us/?SEC=C8051383-28BD-4D93-A45A-B98BC287633E — Robertson Park location 48804 715th St; county camping page lists Robertson among overnight camping parks. Coordinate rescue attempts: Official address searched; no text-coordinate recovered
mn-lead-jackson-sandy-point-park-campground-coordinate-rescue,MN,Sandy Point Park Campground,Jackson County,coordinate_or_promotion_rescue,Rustic / Primitive,Official county proof; coordinate rescue needed,High,Official county,Official directions but no coordinate extracted,No fake South Heron Lake center or boat ramp,Map-check county directions/reservation map,MATCHED EXISTING Jackson County system lead; split required,v23.1.60-ledger,"Amenities/access: 12 campsites; 20/30 amp; water; restroom; shelter; South Heron Lake Source: https://www.co.jackson.mn.us/index.asp?SEC=27E1469C-F55C-41A6-BC59-FFE4226AF5C8 — county says Sandy Point camping facilities include 12 campsites with 20/30 amp outlets, water, restroom and shelter. Coordinate rescue attempts: Official directions searched; no coordinate recovered"
mn-lead-kilen-woods-des-moines-river-canoe-campsite,MN,Kilen Woods Canoe Rest Area / Campsite,Jackson County / Des Moines River,official_proof_followup,Boat / Backpack,official canoe/water-access campsite candidate,High,Official MN DNR,Official DNR virtual tour; exact point from DNR map/water trail map needed,Strong Boat / Backpack candidate.,Coordinate rescue from official park/water-trail map.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-fish-lake-resort-campground-kanabec-coordinate-rescue,MN,Fish Lake Resort and Campground,Kanabec County / Mora-Brunswick,coordinate_or_promotion_rescue,Private Campgrounds,Private campground proof; coordinate needed,High,Operator + Campspot/directory,Address clue found; no usable coordinate recovered,Good Kanabec lead.,Add coordinate-rescue lead.,None found,v23.1.60-ledger,Amenities/access: Resort/campground; seasonal/weekend camping indicated Source: Operator/Campspot identify Fish Lake Resort and Campground in Mora; RV directory gives address clue. ([Fish Lake Resort][38]) Coordinate rescue attempts: Address clue found; coordinate not recovered from official/operator page.
mn-lead-kandiyohi-county-park-campground-batch,MN,Kandiyohi County Parks 1–7 / county campground batch,Kandiyohi,coordinate_rescue,Modern Campgrounds / Rustic / Primitive by park,official_source_needed / coordinate_rescue,High,Kandiyohi County official parks source needed,NO HONEST COORDINATES FOUND,"Needs individual park names, not numbered/source-folder mess. Watch same-name traps around Big Kandiyohi, Diamond, Games, Green and lake centers.",Recover official Kandiyohi County park pages/maps/reservations; split true campgrounds; reject day-use parks and lake-center proxies.,,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No exact active MN match found for county park system.
mn-lead-sibley-state-park-campground-coordinate-rescue,MN,Sibley State Park campground system,Kandiyohi / New London,coordinate_rescue,Modern Campgrounds plus possible Rustic / Primitive component split,coordinate_rescue / component_split,High,Minnesota DNR official page / reservation / GIS needed,NO HONEST CAMPGROUND-UNIT COORDINATES FOUND,"Do not use Lake Andrew center, Mount Tom/trailhead, beach, or park office.",Extract Lakeview/Oak Ridge/group/horse/cart-in or other campground-unit coordinates from official DNR reservation map/GIS.,,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No exact active MN match found in v23.1.55 ZIP.
mn-lead-hallock-horseshoe-park-campground-coordinate-rescue,MN,Horseshoe Park Campground,Kittson / Hallock,coordinate_or_promotion_rescue,Needs Verification,obvious_miss_coordinate_layer_rescue,High,Official city,Official proof found; exact coordinate and shower/restroom proof for this separate campground not recovered.,Full hookup alone does not prove Modern unless shared bathhouse/shower applies to this park.,Add coordinate/layer rescue lead.,No lead match.,v23.1.60-ledger,"Amenities/access: Water/sewer/electric; Wi-Fi; 30/50 amp hookups. Source: Hallock says Horseshoe Park has full-service camping with water, sewer, and electricity, and both Hallock parks offer Wi-Fi and 30/50 amp hookups. ([Hallock MN][11]) Coordinate rescue attempts: Official city source checked; no exact campground coordinate recovered."
mn-lead-lancaster-city-park-campground-coordinate-rescue,MN,Lancaster City Park Campground,Kittson / Lancaster,coordinate_or_promotion_rescue,Needs Verification,obvious_miss_coordinate_layer_rescue,High,City/directory lead,"Directory coordinate exists, but official amenity proof is sparse; hold as lead.",Real enough to remember; not active-safe yet.,Add lead; verify with city/county/parcel source.,No lead match.,v23.1.60-ledger,Amenities/access: City park campground indicated; amenities/layer need confirmation. Source: Directory identifies Lancaster City Park & Campground on State Hwy 59 N with tent camping/electric and coordinates; official city source needs stronger campground detail confirmation. ([Campendium][12]) Coordinate rescue attempts: Directory coordinate checked but not promoted because official campground details were thin.
mn-lead-lake-bronson-state-park-campground-coordinate-rescue,MN,Lake Bronson State Park Campgrounds,Kittson County / Lake Bronson,coordinate_rescue,Modern Campgrounds,`official_camping_confirmed_coordinate_needed`,High,Minnesota DNR official page / virtual tour,Exact official campground coordinate not recovered here; DNR proof confirms campgrounds and modern amenities.,"Likely clean active candidate if absent, but needs exact official campground marker or DNR GIS/reservation point.",Check MN active file; extract DNR map/reservation coordinate; add as Modern if absent.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED — repo unavailable.
mn-lead-mn-bulldog-w2-voyageurs-np-exact-campsite-extraction-status,MN,Voyageurs National Park frontcountry/backcountry/primitive campsites,Koochiching / Itasca / St. Louis park context,coordinate_or_promotion_rescue,Boat / Backpack,Official NPS system exists; exact campsite extraction is separate project lead,High,Official NPS,NPS official page proves water-access/frontcountry/backcountry/primitive campsite systems but not this worker’s site-level coordinates,Current-status row only per handoff,Keep exact campsite extraction with NPS/Rec.gov/GIS worker,Treat as existing/continuing exact-campsite extraction lead if already present,v23.1.60-ledger,"Amenities/access: 137 frontcountry sites by watercraft, backcountry remote sites, primitive hike-in sites; reservation/permit required Source: https://www.nps.gov/voya/planyourvisit/camping.htm ; NPS says all camping requires reservation/permit, most sites require watercraft, with frontcountry/backcountry/primitive systems Coordinate rescue attempts: Need NPS reservation/GIS/site-map extraction, not lake/visitor-center pinning"
mn-lead-mn-bulldog-w2-voyageurs-houseboat-sites-extraction,MN,Voyageurs National Park houseboat sites,Koochiching / Itasca / Voyageurs NP,area_geometry_or_coordinate_rescue,Boat / Backpack,Official NPS houseboat site system; exact site extraction needed,High,Official NPS,Official NPS houseboat page proves designated/undesignated system; no site coordinates extracted,Useful distinct lead because tent rules differ,Extract NPS houseboat-site geometry or official camping map,No exact local lead match confirmed in current file search,v23.1.60-ledger,Amenities/access: Houseboat-only camping; not tent campsite; permit required Source: https://www.nps.gov/voya/planyourvisit/houseboating.htm ; NPS says designated houseboat sites have signs/fire rings/mooring posts and permits/fees are required; tents cannot be pitched at houseboat sites Coordinate rescue attempts: Need NPS map/permit site geometry; do not use lake or landing coordinates
mn-lead-voyageurs-np-exact-campsite-extraction,MN,Voyageurs National Park frontcountry/backcountry/primitive campsite exact-site extraction,Koochiching / St. Louis / Voyageurs NP,coordinate_rescue,Boat / Backpack,gis_extraction_needed / coordinate_rescue,High,NPS official camping page / Recreation.gov or NPS map extraction needed,"No coordinates recommended until NPS map/reservation data are extracted. Do not use visitor centers, launches, or lake centers.","High-value but dangerous to shortcut. Visitor centers, boat launches, and lake centers are not campsite pins.",Extract NPS/Recreation.gov campsite coordinates or official NPS geospatial campsite layer; create site/system records only where coordinates are honest.,,v23.1.57,Worker 5 MN Northeast / Arrowhead / Superior NF / North Shore. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No Voyageurs campsite-system active match observed in fetched MN chunks; full-file grep required before integration..
mn-lead-voyageurs-frontcountry-site-coordinate-extraction,MN,Voyageurs National Park frontcountry campsite coordinate extraction,Koochiching / St. Louis / Voyageurs NP lakes,coordinate_rescue / gis_extraction_needed,Boat / Backpack,gis_extraction_needed,High,NPS / Recreation.gov / GIS / DevTools,NO HONEST COORDINATE FOUND,"Prior proof confirmed official frontcountry camping inventory, but exact individual campsite coordinates were not recoverable from accessible parsed sources.","Use NPS/Recreation.gov map API, RIDB metadata, NPS app data, or GIS/DevTools capture to extract site points.",None active except broad future NPS context if added later,v23.1.54-historical-backfill,"Do not use lake centers, island centers, or boat launches."
mn-lead-lac-qui-parle-county-park-campground-proof,MN,Lac qui Parle County Park,Lac qui Parle,coordinate_rescue,Rustic / Primitive or Modern after official proof,official_source_needed / coordinate_rescue,High,County source needed; secondary park list only recovered,NO HONEST COORDINATE FOUND,"Must be kept distinct from Lac qui Parle State Park, WMA, lake, dam, Mission, and boat landings.",Recover county official page/GIS/reservation details; reject if no overnight camping.,,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No exact active MN match found.
mn-lead-lac-qui-parle-state-park-campground-coordinate-rescue,MN,Lac qui Parle State Park campground,Lac qui Parle / Chippewa / Swift edge,coordinate_rescue,Modern Campgrounds or Rustic / Primitive after amenity proof,coordinate_rescue,High,Minnesota DNR official state park page + reservation/GIS/PDF needed,"NO HONEST CAMPGROUND COORDINATE FOUND — do not use dam, lake center, mission, or broad park centroid","Needs split from Lac qui Parle WMA, dam, Mission historic site, and lake/landing traps.","Extract official campground coordinate/amenity proof from DNR reservation map, DNR GIS, park GeoPDF, or agency contact.",,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No exact active MN match found in v23.1.55 ZIP.
mn-lead-tettegouche-baptism-river-and-cartin-split,MN,Tettegouche State Park — Baptism River / cart-in / walk-in split,Lake,coordinate_or_promotion_rescue,Modern Campgrounds,coordinate_rescue,High,State/DNR + tourism/directory,"Unpromoted lead coordinate only; verify before active import. DNR/ExploreMN proof + campground directory coordinate; medium, needs component split",Add as lead unless adding one general campground pin is acceptable,Split and promote,No exact lead found,v23.1.60-ledger,"Amenities/access: Drive-in modern plus non-drive-in components Source: DNR confirms park camping; Explore Minnesota lists electric, flush toilets, hot showers; campground source gives 34 drive-in sites plus backpack/walk-in/cart-in/kayak sites. ([MN DNR][23]) Coordinate rescue attempts: Coordinate for general campground recovered; component split not yet extracted"
mn-v23193-lead-river-bend-resort-rv-park-wrong-state-coordinate,MN,River Bend Resort RV Park wrong-state coordinate rescue,Lake of the Woods / Rainy River corridor,operator_coordinate_rescue,Private Campgrounds,coordinate_rescue,High,BUILD-NOTES-v23.1.60 held item,NO HONEST ACTIVE-MAP COORDINATE ACCEPTED,"v23.1.60 rejected a supplied coordinate because it landed outside Minnesota; the campground proof existed, but the wrong-state coordinate could not be imported. Later v23.1.61 appears to have promoted a River Bend Resort RV Park record; retain this as a follow-up QA lead to confirm the active coordinate/source truly resolves the earlier wrong-state issue.","Run the mandatory address-to-map rescue ladder: exact official/operator name search; official/operator address search; Google Maps, Apple Maps, Bing Maps, and OSM/Overpass POI check where available; reservation map or official GIS if available; aerial/parcel spot-check. Return active only if the point lands on the campground/camping area/RV area/campground entrance, not an office, lake center, boat launch, marina, ferry dock, trailhead, beach, scenic point, or broad park/forest centroid. If still unsafe, keep this lead and record exactly what was checked. If an active River Bend Resort RV Park record is already correct, return DUPLICATE / RESOLVED with the active record ID and coordinate; otherwise return corrected import candidate or keep lead.",River Bend Resort RV Park,v23.1.93,Existing-active QA lead to prevent wrong-state coordinate regression.
mn-lead-mn-bulldog-w2-sportsmans-lodge-camping-proof-check,MN,Sportsman’s Lodge camping/RV proof check,Lake of the Woods County / Baudette / Rainy River,coordinate_or_promotion_rescue,Private Campgrounds,"Operator site mentions camping, but details/coordinate need extraction",High,Operator website,Operator proof of camping mention plus address; campground details not enough for active import,Obvious LOW resort-corridor miss to preserve,Recover camping/RV page or contact; map-check camping area and promote or reject,No lead match found,v23.1.60-ledger,"Amenities/access: Private resort camping mention; RV/tent services not fully parsed Source: https://sportsmanslodges.com/ ; operator page says camping/roughing it outdoors while experiencing Sportsman’s Lodges and lists 3244 Bur Oak Rd NW, Baudette MN 56623 Coordinate rescue attempts: Need verify whether campground is public-facing and whether camping area is separate from lodge/front desk"
mn-lead-mn-bulldog-w2-zippel-bay-group-camp-coordinate-rescue,MN,Zippel Bay State Park Group Camp,Lake of the Woods County / Zippel Bay,coordinate_or_promotion_rescue,Modern Campgrounds,Official camping component likely; coordinate rescue needed,High,Official DNR / secondary discovery,No safe group-camp coordinate recovered,Keep separate from main campground because group camp may map elsewhere,Extract official DNR group-camp coordinate or reservation map point,No exact existing group-camp lead found,v23.1.60-ledger,Amenities/access: Group camping component; do not collapse into main campground or entrance pin Source: https://www.dnr.state.mn.us/state_parks/park.html?id=spk00273 Coordinate rescue attempts: Attempted DNR/source search; no safe group-camp marker exposed
mn-lead-white-oak-baker-lakes-dispersed-sites-coordinate-rescue,MN,White Oak and Baker Lakes official dispersed campsites,Land O'Lakes / Emily State Forest area / Cass-Crow Wing edge,coordinate_rescue,Boondocking / Dispersed,official_geopdf_coordinate_extraction_needed,High,MN DNR official GeoPDF/map,Official DNR GeoPDF proof; exact campsite/area coordinates not extracted,High-value boondocking lead; needs exact points or honest approximate wording.,Georeference DNR GeoPDF or extract official site points.,,v23.1.57,Worker 4 MN Central / North-Central / Chippewa Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: NO ACTIVE ROW FOUND.
mn-lead-clint-converse-campground-geopdf-coordinate-rescue,MN,Clint Converse Campground,Land O'Lakes State Forest / Cass County,coordinate_rescue,Rustic / Primitive,official_geopdf_coordinate_extraction_needed,High,MN DNR official GeoPDF/map,Official DNR GeoPDF proof; exact coordinate not extracted,Do not use day-use centroid.,Georeference DNR GeoPDF or extract DNR GIS point.,,v23.1.57,Worker 4 MN Central / North-Central / Chippewa Lakes. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: NO ACTIVE ROW FOUND.
mn-lead-sakatah-lake-bike-in-campsites,MN,Sakatah Lake State Park Bike-in Campsites,Le Sueur / Rice edge,official_proof_followup,Boat / Backpack,official bike-in campsite candidate,High,Official MN DNR,Official DNR “Top Stops”; exact point from DNR map/reservation needed,Strong separate Boat / Backpack candidate if bike-in sites are tracked.,Coordinate rescue from DNR map/reservation.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-sakatah-lake-state-park-campground,MN,Sakatah Lake State Park Campground,Le Sueur / Rice edge,official_proof_followup,Modern Campgrounds,official campground candidate,High,Official MN DNR,Official DNR park page and virtual tour; exact campground coordinate from DNR map/reservation needed,In/near geographic lock. Avoid duplicating if already present.,Verify county boundary and current MN record; coordinate extraction.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lincoln-hole-in-the-mountain-county-park,MN,Hole-in-the-Mountain County Park Campgrounds,Lincoln County,official_proof_followup,Modern Campgrounds / Rustic / Primitive split possible,official county campground candidate,High,County official,Official Lincoln County page + master plan; exact campground loop points from county map/GIS needed,Could be one modern county campground or split modern/horse/rustic depending app style.,Coordinate rescue from county map/GIS; duplicate check.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lincoln-norwegian-creek-county-park,MN,Norwegian Creek County Park Campground,Lincoln County,official_proof_followup,Modern Campgrounds,official county campground candidate,High,County official,Official Lincoln County parks page; exact campsite/campground point from county map/GIS needed,Strong active candidate.,Coordinate rescue from county map/GIS; duplicate check.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lincoln-picnic-point-county-park-coordinate-rescue,MN,Picnic Point County Park Campground,Lincoln County,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,County official,"Official Lincoln County parks page confirms seasonal campground system, but exact campground proof for Picnic Point needs current county map/page extraction",Need a separate Picnic Point park page/map before active add.,"Add lead for coordinate/amenity rescue, not active import yet.",,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-camden-state-park-campground,MN,Camden State Park Campgrounds,Lyon County,official_proof_followup,Modern Campgrounds,official campground candidate,High,Official MN DNR,"Official DNR virtual tour; exact import coordinate should come from DNR map/reservation campground point, not office/contact station",Strong official proof. Need exact campground coordinate and duplicate check before import.,"Check `MN.js`; if not active, add main campground or split lower/upper/horse camp only if schema supports it.",,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-camden-state-park-horse-camp,MN,Camden State Park Horse Camp,Lyon County,official_proof_followup,Rustic / Primitive,official horse camp candidate,High,Official MN DNR,Official DNR virtual tour; campground coordinate extraction needed,Add separately only if horse/equestrian rustic camps are kept as separate public camping records.,Supervisor decide whether to split from Camden main campground.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lyon-garvin-county-park-campground,MN,Garvin County Park Campground,Lyon County,official_proof_followup,Rustic / Primitive / Modern needs amenity check,official county campground candidate,High,County official,Official Lyon County pages; exact loop point and amenity proof needed,Good active candidate; layer depends on shower/electric proof.,Coordinate and amenity rescue from Lyon County reservation/map.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lyon-garvin-park-component-split,MN,Garvin County Park component split — upper/lower/horse/primitive,Lyon County,coordinate_or_promotion_rescue,Modern Campgrounds,Component split lead after official proof,High,Official county + campground report,No separate component coordinates recovered,Useful future split after main add,Extract county map/GIS/reservation component coordinates,Related existing Garvin lead,v23.1.60-ledger,Amenities/access: Upper campground has shower/bathroom facilities; horse/primitive portions have vault toilets/tie-outs Source: Same Garvin County sources as above; report describes upper/lower/horse/primitive distribution. Coordinate rescue attempts: Official sources checked; exact components not extracted
mn-lead-lyon-twin-lakes-county-park-campground,MN,Twin Lakes County Park Campground,Lyon County,official_proof_followup,Rustic / Primitive / Modern needs amenity check,official county campground candidate,High,County official,Official Lyon County camping reservation page; exact coordinate and amenities needed,"Active candidate, but needs current reservation/map details before layer finalization.",Coordinate/amenity rescue from county reservation system.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-newfolden-city-park-campground-coordinate-rescue,MN,Newfolden City Park Campground,Marshall / Newfolden,coordinate_or_promotion_rescue,Rustic / Primitive,obvious_miss_coordinate_rescue,High,Official city ordinance,Official ordinance confirms campground; no exact campground coordinate recovered.,Do not use city-park centroid without campground marker.,Add lead; extract campground coordinate from city/parcel/GIS.,No lead match.,v23.1.60-ledger,"Amenities/access: City park campground; seasonal campsite use. Source: Newfolden ordinance explicitly regulates “Newfolden City Park and Campground,” campsite season, reservations, and camper/RV use. ([City of Newfolden][13]) Coordinate rescue attempts: Official ordinance checked; no map/GIS coordinate recovered."
mn-lead-old-mill-state-park-campground-coordinate-rescue,MN,Old Mill State Park Campground,Marshall County / Argyle,coordinate_rescue,Modern Campgrounds,`official_camping_confirmed_coordinate_needed`,High,Minnesota DNR official virtual tour,Exact campground coordinate not recovered here.,Clean modern candidate if absent.,Extract DNR reservation/map coordinate and check active duplicate.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-florian-park-campground-coordinate-rescue,MN,Florian Park Campground,Marshall County / near Stephen,coordinate_rescue,Needs Verification,`official_county_campground_confirmed_coordinate_amenity_needed`,High,Marshall County official page + Warren city page,County confirms campsites; exact coordinate and amenity count conflict need resolution.,Source count/description differs; don’t import a sloppy row.,Resolve official site count/amenities and extract coordinate from county reservation/map.,,v23.1.57,Worker 1 MN Northwest / Red River / Detroit Lakes. Original final action: EXTERNAL ACCESS REQUIRED. Active duplicate check in worker return: BLOCKED.
mn-lead-martin-bright-lake-primitive-camping,MN,Bright Lake Park primitive camping,Martin County,coordinate_or_promotion_rescue,Rustic / Primitive,Official primitive camping proof; coordinate rescue needed,High,Official county,Official address only; no coordinate promoted,Do not use lake center or boat launch,Map/geocode 1444 Bright Lake Road and verify camping area,No exact lead match found,v23.1.60-ledger,"Amenities/access: Primitive camping sites; pit restroom; trails; fire pits Source: https://www.co.martin.mn.us/community/parks/bright_lake.php — county lists Primitive Camping Sites and pit restroom at 1444 Bright Lake Road, Ceylon. Coordinate rescue attempts: Official county address searched; no safe coordinate recovered in this pass"
mn-lead-martin-cedar-hanson-park-campground,MN,Cedar/Hanson Park Campground,Martin County,official_proof_followup,Modern Campgrounds + Rustic / Primitive split possible,official county campground candidate,High,County official,Official Martin County parks page confirms camping open; exact detail from county park subpage/map needed,"Strong enough as candidate, but coordinate/amenity rescue required before import.",Open Cedar/Hanson subpage/map; duplicate check.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-martin-perch-lake-park-campground,MN,Perch Lake Park Campground,Martin County,official_proof_followup,Modern Campgrounds + Rustic / Primitive split possible,official county campground candidate,High,County official,Official Martin County page/PDF; exact point from county map/GIS needed,Good candidate; split modern/primitive only if map style supports campground subrecords.,Coordinate rescue from county map; duplicate check.,,v23.1.57,Worker 3 MN Southwest / I-90 Prairie / Blue Earth River. Original final action: ADD ACTIVE CANDIDATE. Active duplicate check in worker return: REPO CHECK BLOCKED.
mn-lead-lake-koronis-regional-park-campground-coordinate-rescue,MN,Lake Koronis Regional Park campground,Meeker / Paynesville / Lake Koronis,coordinate_rescue,Modern Campgrounds plus Rustic / Primitive tent-site component if split,official_proof_strong_coordinate_rescue,High,Meeker County official facility page,"Official facility address recovered, but exact campground-loop coordinate should be extracted before active packaging",This is the strongest official county campground proof recovered in parsed pages. Active add is justified once coordinate is extracted from official brochure/map/reservation.,"Extract official campground coordinate from Meeker County brochure, booking system, county GIS, or facility map; then add Modern parent or split Modern + Rustic tent component if desired.",,v23.1.57,Worker 2 MN West-Central / Prairie Lakes / Upper MN River. Original final action: ADD TO data/leads.js. Active duplicate check in worker return: No exact active MN match found in v23.1.55 ZIP.
mn-lead-rocky-reef-resort-rv-campground-coordinate-rescue,MN,Rocky Reef Resort RV Park Campground,Mille Lacs County / Onamia,coordinate_or_promotion_rescue,Private Campgrounds,Private public-facing RV campground proof; coordinate needed,High,Operator + ExploreMN,Address found; no usable coordinate recovered,Good private candidate.,Add coordinate-rescue lead.,None found,v23.1.60-ledger,"Amenities/access: Full-hookup RV sites; nightly/weekly/seasonal/yearly rates Source: Operator/ExploreMN list RV park/campground, full-hookup rates, and address. ([Rocky Reef Resort][34]) Coordinate rescue attempts: Address found; coordinate not recovered."
mn-lead-37-acres-rv-campground-coordinate-rescue,MN,37 Acres RV & Campground,Morrison County / Little Falls,coordinate_or_promotion_rescue,Private Campgrounds,Private public-facing campground proof; coordinate needed,High,Operator,Address found; no usable coordinate recovered,Good private candidate; needs coordinate rescue.,Add lead.,None found,v23.1.60-ledger,"Amenities/access: Seasonal RV; summer rental RV; tent sites Source: Operator says 18 seasonal sites, 11 summer rental RV sites, and 6 tent sites. ([37 Acres RV & Campground][31]) Coordinate rescue attempts: Address found in source/title; coordinate not recovered."
