id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
tn-w8-serendipity-resort-brownsville,TN,Serendipity RV Resort & Campground,Haywood / Brownsville,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Operator / county tourism,Operator/local tourism address map needed,Operator/local proof strong; coordinate spot-check needed; Clean private/operator candidate.; Need address-map coordinate,Add coordinate-rescue lead,,v23.1.75,No
tn-w8-natchez-trace-state-park-components,TN,Natchez Trace State Park campground components,Henderson / Carroll / Benton edge,coordinate_rescue,Modern + Rustic / Primitive + Boat / Backpack,coordinate_rescue,High,Official Tennessee State Parks,State reservation map needed,Official proof strong; open/closed component split needed; Existing Meriwether Lewis row is not this state park.; Need reservation map and closure split,Add component-rescue lead,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed Natchez Trace needs closure split and official component geometry extraction; closure guardrail added.
tn-w8-parkers-crossroads-rv,TN,Parkers Crossroads RV Park and Campground,Henderson / Yuma-Parkers Crossroads,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Operator,Operator direction/address map needed,Operator proof strong; coordinate spot-check needed; Good I-40 operator candidate.; Need address-map/imagery coordinate,Add coordinate-rescue lead,,v23.1.78,No v23.1.78 update: Worker 4 confirmed operator proof but address/aerial sanity needed before active.
tn-w8-paris-landing-koa,TN,Paris Landing / Kentucky Lake KOA Holiday,Henry / Buchanan,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Operator,KOA address/map needed,Operator proof strong; coordinate spot-check needed; Clean private campground candidate after coordinate check.; Use KOA map/address; do not merge with state park campground,Add coordinate-rescue lead,,v23.1.78,No v23.1.78 update: Worker 4 confirmed operator proof but map/address/aerial sanity needed before active.
tn-w8-swan-bay-cabins-rv-park,TN,Swan Bay Cabins and RV Park,Henry / Buchanan,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Operator,Operator map/address needed,Operator proof strong; coordinate spot-check needed; Public-facing operator campground/RV park.; Need operator address/map coordinate,Add coordinate-rescue lead,,v23.1.78,No v23.1.78 update: Worker 4 confirmed operator proof but RV-pad geometry/aerial sanity needed before active.
tn-cherokee-nf-lost-creek-campground-coordinate-rescue,TN,Lost Creek Campground,Hiwassee River / Big Lost Creek / Cherokee NF,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Official USFS campground proof + public directory/map coordinate cross-check,"Medium-high lead coordinate only. Worker 4 found two close public coordinate sources, but not an official coordinate table.",Official USFS confirms primitive campground; coordinate still needs map/aerial/official-source QA before active import.,"Verify coordinate against aerial imagery and USFS map/IVM/RIDB/GIS. If it lands on campground loop/camping area, promote Rustic / Primitive; otherwise keep coordinate-rescue lead.",,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-v74-middle-tn-usace-lake-components,TN,Middle Tennessee USACE campground coordinate bundle,J. Percy Priest / Cordell Hull / Center Hill / Dale Hollow,coordinate_rescue,Modern / Boat / Backpack components,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Many official USACE/Recreation.gov campgrounds and primitive lake sites are proven but coordinates/site geometries are blocked.,"Coordinate-rescue Defeated Creek, Salt Lick, Floating Mill, Ragland Bottom, Long Branch, Dale Hollow Damsite/Lillydale/Obey/Willow Grove and primitive site systems via RIDB/Recreation.gov/USACE maps.",,v23.1.74,
tn-v74-j-percy-priest-primitive-sites,TN,J. Percy Priest Lake primitive camping sites,J. Percy Priest Lake,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,USACE proves 26 primitive sites but exact site geometry blocked.,Extract current official maps/Recreation.gov site metadata/USACE GIS; no lake centroid.,,v23.1.74,
tn-v74-poole-seven-points-layer-corrections,TN,Poole Knobs / Seven Points layer corrections,J. Percy Priest Lake,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Existing active rows likely underclassified where modern triad is supported/likely.,Verify shower/bathhouse for Seven Points and update layer details; Poole Knobs supports Modern.,,v23.1.74,
tn-w8-cane-creek-marina-campground,TN,Cane Creek Marina and Campground / RV Park,Kentucky Lake / Stewart-Benton edge,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Operator,Operator map/address needed,"Operator proof strong; campground coordinate blocked; Good lead, but coordinate must land on campground, not dock/office.; Need exact campground/RV area; do not use marina office if separate",Add coordinate-rescue lead,,v23.1.78,No v23.1.78 update: Worker 4 confirmed operator proof but marina/RV-area distinction needs map/aerial extraction.
tn-w8-reelfoot-lake-state-park-campgrounds,TN,Reelfoot Lake State Park campgrounds,Lake / Obion,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,Official Tennessee State Parks,"State park page has park geolocation, but not campground loop coordinate",Official proof strong; campground coordinates blocked; State geolocation is not enough for a campground coordinate.; Need reservation map / campground PDF; do not use visitor center or park geolocation as campground pin,Add coordinate-rescue lead,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed Reelfoot South/Airpark/North coordinates remain conflict-prone; ReserveTN map/site metadata needed.
tn-w8-fort-pillow-campground-components,TN,Fort Pillow family / primitive / group campground components,Lauderdale,coordinate_rescue,Modern + Rustic / Primitive + group component,coordinate_rescue,High,Official Tennessee State Parks,State reservation/map needed,Official proof strong; coordinates blocked; Good component split candidate.; Need official campground map/reservation metadata,Add component-rescue lead,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed Fort Pillow family/primitive/backcountry component geometry remains blocked.
tn-w8-john-tully-wma-designated-camping,TN,John Tully WMA designated campsites,Lauderdale / West TN Region 1,coordinate_rescue,Boondocking / Dispersed,coordinate_rescue,High,Official TWRA,TWRA WMA page; exact campsite geometry blocked,Official proof strong; designated-site geometry needed; This is the one WMA item I would preserve from the West TN WMA scan.; Need TWRA map/GIS/site coordinate; do not use WMA centroid or parking,Add geometry lead,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed TWRA designated-camping geometry remains blocked; never use WMA centroid.
tn-w8-joy-o-rv-park,TN,Joy-O RV Park,Madison / Denmark-Jackson,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Operator,Operator address and map needed,Operator proof strong; coordinate spot-check needed; Better than the earlier thin operator proof.; Address-map coordinate rescue required,Add coordinate-rescue lead,,v23.1.75,No
tn-prentice-cooper-tennessee-wall-campground-coordinate-rescue,TN,Tennessee Wall Campground,Marion / Prentice Cooper / Tennessee Wall,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Tennessee Forestry/TWRA official proof + public directory coordinate lead,Medium lead coordinate only. Official sources confirm formal Tennessee Wall camping; coordinate came from public directory/community source.,Must distinguish the formal campground from informal climber parking-lot camping claims. Needs official map/aerial QA before import.,"Verify coordinate against official map/GIS/aerial imagery. If active, popup should say formal campground only and current Forestry/TWRA restrictions apply.",,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-prentice-cooper-davis-pond-camp-coordinate-rescue,TN,Prentice Cooper Davis Pond Campground,Marion / Prentice Cooper State Forest-WMA,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Tennessee Forestry/TWRA official proof + public directory coordinate lead,Medium lead coordinate only. Official sources confirm Davis Pond camping; coordinate came from public directory/community source.,Needs official map/aerial QA. Popup should include hunt closures and Davis Pond sunset/sunrise rule if active.,Verify against official Prentice Cooper map/TWRA GIS/aerial imagery; promote only if coordinate lands on actual camping area.,,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-prentice-cooper-hunter-check-station-camp-coordinate-rescue,TN,Prentice Cooper Hunter Check Station Campground,Marion / Prentice Cooper State Forest-WMA,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Tennessee Forestry/TWRA official proof + public directory coordinate lead,Medium lead coordinate only. Official sources confirm camping; coordinate came from The Dyrt/public directory source.,Needs aerial/official map QA to confirm point lands on the camping/check-station camping area; do not use trailhead/check station/proxy blindly.,"Verify against official Prentice Cooper map, Tennessee Forestry/TWRA GIS, or aerial imagery. If verified, import as Rustic / Primitive with hunt/maintenance closure notes.",,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-prentice-cooper-designated-camping-components,TN,Prentice Cooper State Forest / WMA Designated Camping Components,Marion / Tennessee River Gorge,update_existing_lead,Rustic / Primitive,update_existing_lead,High,TN Forestry + TWRA,Official component names found; exact campsite/campground points still blocked,"Official component split; exact state/TWRA coordinates blocked; Update lead from “two designated areas” to **three official components**: Hunter Check Station, Davis Pond, Tennessee Wall; Exact path: official public-use map/GIS extraction; do not use check station, entrance, or trailhead coordinates",Update lead and resolve with official map/GIS,,v23.1.75,Yes
tn-v74-prentice-cooper-designated-camping,TN,Prentice Cooper State Forest / WMA designated camping areas,Marion / Tennessee River Gorge,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official Forestry/TWRA proof of two designated camping areas exists but coordinates blocked.,Georeference official public-use map or extract GIS campsite symbols.,,v23.1.74,
tn-w8-big-hill-pond-backcountry-sites,TN,Big Hill Pond State Park backcountry shelters/sites,McNairy / Pocahontas,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,Official Tennessee State Parks,State park page/reservation source needed for shelter/site points,Backcountry open; exact shelter/site coordinates blocked; Do not import closed drive-in campground.; Need official park map or reservation metadata,Add backcountry coordinate lead,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed Big Hill Pond backcountry/shelter opportunity remains a lead; developed campground closure remains rejected.
tn-cherokee-nf-young-branch-horse-camp-status-check,TN,Young Branch Horse Camp,Monroe / Citico Creek / Cherokee NF,needs_verification,Rustic / Primitive,needs_verification,High,USFS official,"Official USFS lat/lon / high, but current status unresolved",Official status conflict; do not promote yet; This is exactly the kind of official contradiction that should not become an active open campground; Official coordinate recovered; active status not trustworthy,Ask Tellico Ranger District or verify with current reservation/field notice,,v23.1.75,Optional
tn-frozen-head-campground-backcountry-status-coordinate-extraction,TN,Frozen Head — Big Cove / Flat Fork Primitive / Backcountry,Morgan,needs_verification,Rustic / Primitive + Boat / Backpack,needs_verification,High,Tennessee State Parks / Reserve TN,Official proof; closure/status and exact coordinates blocked,"Official system, but status/coordinates unresolved; On July 1, 2026, this is still too close to the stated renovation window to assume open; Exact path: current Reserve TN availability, park alert/status page, official map/GIS",Keep Needs Verification/status lead,,v23.1.75,Yes
tn-cumberland-trail-plateau-backcountry-section-geometry,TN,Cumberland Trail Plateau Section Backcountry Camping,Morgan / Cumberland / Bledsoe / Sequatchie / Marion sections,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,Tennessee State Parks,Official proof; section/site geometry blocked,"Official section camping; geometry blocked; Must not map trailheads as campsites; Exact path: Reserve TN metadata, official Cumberland Trail maps, Cumberland Trail Conference maps/GIS",Keep/update lead,,v23.1.75,Yes
tn-v74-frozen-head-components,TN,Frozen Head State Park campgrounds — Big Cove / Flat Fork / Backcountry,Morgan / Wartburg,coordinate_rescue,Rustic / Boat / Backpack components,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official state park/reservation proof exists but exact components blocked.,"Extract Reserve TN metadata and official park/brochure map; split frontcountry, primitive and backcountry.",,v23.1.74,
tn-v74-north-cumberland-wma-geometry-upgrade,TN,North Cumberland WMA boundary/OHV/camping geometry upgrade,North Cumberland WMA,geometry_extraction,Boondocking / Dispersed,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Active approximate marker added; official geometry still needed.,Extract TWRA boundary/OHV/camping map and current permit/closure wording.,,v23.1.74,
tn-cherokee-nf-starr-mountain-spring-creek-dispersed-camping-geometry,TN,Starr Mountain / Spring Creek dispersed camping geometry lead,Polk / McMinn / Starr Mountain / Cherokee NF,area_rule_geometry_rescue,Boondocking / Dispersed,geometry_rescue,High,Official USFS Starr Mountain + MVUM follow-up,No active coordinate supplied by Worker 4; do not promote as point yet.,"Official USFS text supports dispersed camping alongside Spring Creek Road or off horse trails on Starr Mountain, with Gee Creek Wilderness excluded. Needs route/corridor extraction before map promotion or a clearly justified approximate area marker.","Extract Spring Creek Road / Starr Mountain Horse Trail geometry from official MVUM and trail maps. If an approximate area/rule marker is later used, include required warning wording and related geometry-upgrade lead.",,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-cumberland-trail-prentice-backcountry-camps-geometry-lead,TN,Cumberland Trail / Prentice Cooper backcountry camps geometry lead,Prentice Cooper / Cumberland Trail,geometry_extraction,Boat / Backpack,coordinate_rescue,High,Official Prentice Cooper map / Cumberland Trail partner sources; GIS/georeference needed,"Official map names camps, but exact coordinates not safely extractable from parsed text.","Named camps such as Lockhart’s Arch, North Suck Creek, Poplar Springs, McNabb Gulf, Hemlock Branch, and related Prentice/Cumberland Trail camps need official map georeference or GIS. Do not fake dots from trail descriptions.",Acquire/georeference official Prentice Cooper map or official Cumberland Trail GIS/GPX before import; extract campsite symbols only.,,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-v74-west-tn-state-park-coordinate-rescue,TN,West Tennessee state park campground bundle,Reelfoot / Big Hill Pond / Chickasaw / Fort Pillow / Meeman-Shelby / T.O. Fuller / Pickwick / Natchez Trace / Nathan Bedford Forrest,coordinate_rescue,Modern / Rustic / Boat / Backpack components,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official campground/backcountry proof exists but coordinates/status/component splits are blocked.,Use TN State Parks/Reserve TN maps/metadata; keep closures separate and split primitive/backcountry/wrangler components.,,v23.1.74,
tn-w8-blue-bank-resort-rv-sites,TN,Blue Bank Resort RV sites,Reelfoot / Hornbeak,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Operator,Operator address/map check needed,Operator proof strong; coordinate spot-check needed; Strong operator proof.; Need address-map/imagery/parcel spot-check; resort front desk not enough if separate from RV sites,Add coordinate-rescue lead,,v23.1.78,No v23.1.78 update: Worker 4 confirmed operator proof but RV-pad geometry/aerial sanity needed before active.
tn-v74-west-tn-private-local-campgrounds-coordinate-rescue,TN,West Tennessee private/local campground bundle,Reelfoot / Kentucky Lake / Tennessee River / Decatur-Carroll-Benton-Henry,coordinate_rescue,Private / Rustic components,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Operator/county proof exists for multiple sites but coordinates need spot-check.,"Address-map and operator-map rescue for Blue Bank, Paris Landing KOA, Swan Bay, Cane Creek Marina, Birdsong, Carroll County 1000 Acre Lake, Beech Bend and related local campgrounds.",,v23.1.74,
tn-w8-sunset-cove-reelfoot-transient-status,TN,Sunset Cove / Reelfoot Lake RV Park,Reelfoot / Obion-Lake,needs_verification,Needs Verification,needs_verification,High,Operator,"Operator site shows leases, not normal campground booking",Public transient camping unclear; Not an active campground until transient status is confirmed.; Operator contact needed to confirm nightly/short-stay public camping,Verify or reject,,v23.1.75,No
tn-v74-savage-gulf-fiery-gizzard-scotts-gulf-backcountry,TN,Cumberland Plateau backcountry state park systems,Savage Gulf / Fiery Gizzard / Scott’s Gulf,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official backcountry camping proof exists but campsite coordinates blocked.,Extract Reserve TN/site maps/GIS; do not use trailheads or visitor centers.,,v23.1.74,
tn-w8-meeman-shelby-forest-campground,TN,Meeman-Shelby Forest State Park campground,Shelby,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,Official Tennessee State Parks,State park map/reservation needed,Official proof strong; coordinate blocked; Strong Memphis-edge miss if not already in v23.1.74 overlay.; Need exact campground-loop coordinate,Add coordinate-rescue lead,,v23.1.78,Optional v23.1.78 update: Worker 4 confirmed Meeman-Shelby campground/group-site geometry remains blocked.
tn-w8-to-fuller-state-park-campground,TN,T.O. Fuller State Park campground,Shelby / Memphis,coordinate_rescue,Modern Campgrounds,coordinate_rescue,High,Official Tennessee State Parks,State reservation/map needed,Official proof strong; coordinate/amenity detail blocked; Likely active candidate after map/reservation check.; Need campground loop coordinate and bathhouse/shower confirmation,Add coordinate-rescue lead,,v23.1.78,Optional v23.1.78 update: Worker 4 confirmed T.O. Fuller exact campground loop geometry remains blocked.
tn-savage-fiery-scotts-backcountry-geometry-lead,TN,Savage Gulf / Fiery Gizzard / Scott’s Gulf official backcountry camping geometry,South Cumberland / Savage Gulf / Fiery Gizzard / Scott’s Gulf,needs_verification_geometry,Boat / Backpack,needs_verification,High,Tennessee State Parks / Reserve TN / official maps needed,Official camping exists; exact reservation/map coordinates not extracted in Worker 4 pass.,"Official sources confirm backcountry/primitive camping systems, but exact coordinates require Tennessee State Parks reservation map/API/browser extraction or official park map georeference. Do not use trailheads, visitor centers, or park centroids.","Use official park PDFs plus Tennessee State Parks reservation map metadata/API/browser extraction; separate Savage Gulf, Fiery Gizzard, and Scott’s Gulf components when coordinates are recovered.",,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-cherokee-nf-lost-corral-horse-camp-coordinate-rescue,TN,Lost Corral Horse Camp,Starr Mountain / Cherokee NF,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Official USFS campground proof + public directory coordinate lead,Medium lead coordinate only. Official USFS confirms horse camp but not an exact lat/lon; Worker 4 coordinate came from public directory/community map source.,"Do not import from directory coordinate alone. Need aerial/USFS map/Avenza/RIDB/GIS QA showing the coordinate lands on the actual horse camp, not a road/trailhead/proxy.","Verify coordinate against official USFS map, aerial imagery, IVM/RIDB/GIS, or agency source; promote only if point lands on the actual campground/camping area.",,v23.1.76,Worker 4 return treated conservatively: directory/community coordinates are lead coordinates only unless official map/aerial QA verifies the point lands on the actual campground/camping area.
tn-w8-lbl-south-self-service-components,TN,LBL TN-side self-service/basic campground components,Stewart / LBL TN side,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Official LBL / USFS,LBL self-service/basic campground system; component extraction needed,"Official source-family proof; TN/KY split blocked; Do not import KY-side components into TN.; Need LBL South map, MVUM, Recreation Sites ZIP/GeoPDF if available",Add component-geometry lead,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed Boswell/Gatlin and related south units remain existing lead updates pending official LBL site geometry.
tn-w8-lbl-tn-backcountry-basic-rule-geometry,TN,LBL Tennessee-side backcountry/basic camping rule area,Stewart / LBL TN side,coordinate_rescue,Boondocking / Dispersed,coordinate_rescue,High,Official LBL / USFS,Official LBL rules and maps needed,"Official rule proven; geometry not safe enough yet; Active area marker is not honest until TN-side geometry and prohibited zones are separated.; Need LBL South map, MVUM, supervisor orders, GIS/ZIP/GeoPDF extraction",Keep as geometry lead,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed backcountry/basic rule-area geometry remains blocked; use official maps/MVUM/Recreation Sites extraction.
tn-w8-piney-campground-coordinate-rescue,TN,Piney Campground,Stewart / LBL TN side,coordinate_rescue,Modern Campgrounds + Rustic / Primitive component,coordinate_rescue,High,Official LBL / USFS,"Official address and official campground map available, but no safe extracted coordinate here","Official proof strong; coordinate still needs extraction; Strong candidate, but do not use Golden Pond, campground office, lake, or boat ramp proxy.; Official address and Piney map identified; needs LBL map / reservation / GeoPDF coordinate extraction",Add durable lead; promote after exact campground coordinate extraction,,v23.1.78,Yes v23.1.78 update: Worker 4 confirmed no active promotion yet; exact TN-side LBL official Recreation Sites ZIP/GeoPDF/GIS extraction still required.
tn-v74-lbl-tn-piney-and-basic-camping-geometry,TN,LBL Tennessee-side Piney / basic / backcountry camping geometry,Stewart / LBL Tennessee side,geometry_extraction,Modern / Rustic / Boondocking / Boat-Backpack,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,"Official LBL proof strong but Piney loops, basic campgrounds and TN-side backcountry geometry need extraction; no safe active marker coordinate was provided for TN LBL area-rule.","Use LBL South map, MVUM, Recreation Sites ZIP, campground maps and reservation metadata; split TN/KY and exclude prohibited zones.",,v23.1.78, v23.1.78 update: Worker 4 confirmed LBL Piney/basic/self-service geometry remains official-extraction work; no community/address dots.
tn-w8-tva-undeveloped-public-land-geometry,TN,TVA undeveloped public lands camping geometry — West TN / Tennessee River,TVA parcels in West TN lock,coordinate_rescue,Boondocking / Dispersed,coordinate_rescue,High,Official TVA,TVA undeveloped recreation map / ArcGIS layer needed,"Official rule proven; parcel geometry required; Do not make one broad TVA pin; parcel geometry is required.; Need TVA Recreation Map / ArcGIS item/layers, reservoir land plans, parcel allocation zones",Add geometry lead,,v23.1.75,Yes
tn-fall-creek-falls-campground-backcountry-coordinate-extraction,TN,Fall Creek Falls Campground + Backcountry Sites,Van Buren / Bledsoe,coordinate_rescue,Modern Campgrounds + Boat / Backpack components,coordinate_rescue,High,Tennessee State Parks / Reserve TN,Official pages/maps prove system; exact campsite/component coordinates blocked by Reserve TN/map extraction,"Official proof; coordinates/component split blocked; Do not use park office or lake/park centroid; Exact path: Reserve TN map/API/devtools, official park map georeference, campsite metadata",Keep/update lead,,v23.1.75,Yes
tn-v74-fall-creek-falls-component-rescue,TN,Fall Creek Falls State Park campground + backcountry sites,Van Buren / Bledsoe,coordinate_rescue,Modern / Boat / Backpack components,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,Official state park proof exists for 200+ campsites/backcountry; coordinates blocked.,"Use Reserve TN metadata, campground maps, GIS and backcountry maps to split components.",,v23.1.74,
tn-v74-west-tn-wma-rule-review,TN,West Tennessee TWRA WMA camping rule review,West TN Region 1 WMAs,rule_review,Boondocking / Dispersed or Reject,coordinate_rescue,High,v23.1.73 AR/TN worker return / supervisor reconciliation,NO HONEST ACTIVE COORDINATE ACCEPTED,No blanket WMA camping proof; site-specific rules/designated areas needed.,Review TWRA WMA maps/regulations; add only specifically allowed/designated camping areas; reject generic WMA pins.,,v23.1.74,
tn-scotts-gulf-backcountry-campsite-geometry,TN,Scott’s Gulf Wilderness Backcountry Camping,White / Caney Fork gorge,coordinate_rescue,Boat / Backpack,coordinate_rescue,High,Tennessee State Parks / Reserve TN,Official proof; campsite coordinates blocked,"Official backcountry camping; coordinates blocked; Parking/trail access is not the campsite; Exact path: Reserve TN campsite metadata, official wilderness map/GIS",Keep/update lead,,v23.1.75,Yes
tn-lead-centerhill-white-county-access-primitive-coordinate-rescue,TN,Center Hill Primitive Camping — White County Access Site 20,White / Center Hill Lake,coordinate_rescue,Rustic / Primitive,coordinate_rescue,High,Official federal / Recreation.gov,Official campsite page; no GPS in opened text,Official drive-in primitive site; exact coordinate blocked; Good warning record because source explicitly separates parking lot from camping area; Use Rec.gov metadata or official map; do not pin parking lot,Coordinate rescue,,v23.1.75,Yes
ky-w8-bear-creek-horse-camp,KY,Bear Creek Horse Camp / Campground KY,Big South Fork / McCreary,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official NPS / Recreation.gov,NO HONEST ACTIVE COORDINATE ACCEPTED,"Modern layer by amenities, even though equestrian-focused.",Add after coordinate rescue,,v23.1.71,
ky-w8-blue-heron-campground,KY,Blue Heron Campground,Big South Fork / McCreary,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official NPS / Recreation.gov,NO HONEST ACTIVE COORDINATE ACCEPTED,Major KY-side Big South Fork miss.,Add after coordinate rescue,,v23.1.71,
ky-w8-oasis-point-rv-resort,KY,Oasis Point RV Resort,Boyd / Ashland,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Operator / county tourism,NO HONEST ACTIVE COORDINATE ACCEPTED,"Good candidate, but address conflict must be resolved.",Coordinate rescue,,v23.1.71,
ky-w8-trace-branch-campground,KY,Trace Branch Campground,Buckhorn Lake / Leslie-Perry,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Recreation.gov / USACE,NO HONEST ACTIVE COORDINATE ACCEPTED,Strong eastern KY reservoir add.,Add after coordinate rescue,,v23.1.71,
ky-w8-buckhorn-campground,KY,Buckhorn Campground,Buckhorn Lake / Perry,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Recreation.gov / USACE,NO HONEST ACTIVE COORDINATE ACCEPTED,Distinct from Buckhorn Lake State Resort Park/lodge.,Add after coordinate and amenity check,,v23.1.71,
ky-w8-littcarr-campground,KY,Littcarr Campground,Carr Creek Lake / Knott,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Recreation.gov / USACE,NO HONEST ACTIVE COORDINATE ACCEPTED,Distinct from active Carr Creek State Park campground.,Add after coordinate rescue,,v23.1.71,
ky-lead-camp-safe-haven-coordinate-rescue,KY,Camp Safe Haven,Daviess / Owensboro,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Official operator,NO HONEST ACTIVE COORDINATE ACCEPTED,No,Good private candidate,,v23.1.71,
ky-lead-diamond-lake-resort-campground-coordinate-rescue,KY,Diamond Lake Resort Campground,Daviess / Owensboro,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Official operator,NO HONEST ACTIVE COORDINATE ACCEPTED,Good private add after coordinate rescue,Coordinate rescue,,v23.1.71,
ky-needs-windy-hollow-campground-operator-proof,KY,Windy Hollow Campground,Daviess / Owensboro,needs_verification,Private Campgrounds,needs_verification,Medium,Regional tourism lead,NO HONEST ACTIVE COORDINATE ACCEPTED,Not enough for final private/operator proof yet,Operator/coordinate rescue,,v23.1.71,
ky-w8-kentucky-horse-park-campground,KY,Kentucky Horse Park Campground,Fayette / Lexington edge,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official state park/operator,NO HONEST ACTIVE COORDINATE ACCEPTED,Obvious Lexington-edge public campground.,Add after coordinate rescue,,v23.1.71,
ky-w8-elkhorn-creek-rv-park,KY,Elkhorn Creek RV Park,Franklin / Frankfort,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Operator,NO HONEST ACTIVE COORDINATE ACCEPTED,Current-source check useful because acquisition news surfaced in 2026.,Add after coordinate/current-operator check,,v23.1.71,
ky-w8-kentucky-river-campground-frankfort,KY,Kentucky River Campground / RV Park,Franklin / Frankfort,coordinate_rescue,Private Campgrounds,coordinate_rescue,Medium,Local tourism / operator lead,NO HONEST ACTIVE COORDINATE ACCEPTED,Lead only until operator proof is stronger.,Add durable lead,,v23.1.71,
ky-w8-holmes-bend-campground,KY,Holmes Bend Campground,Green River Lake / Adair,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Recreation.gov / USACE,NO HONEST ACTIVE COORDINATE ACCEPTED,Separate from active Green River Lake State Park.,Add after coordinate rescue,,v23.1.71,
ky-w8-smith-ridge-campground,KY,Smith Ridge Campground,Green River Lake / Taylor,coordinate_rescue,Modern Campgrounds,coordinate_rescue,Medium,Official Recreation.gov / USACE,NO HONEST ACTIVE COORDINATE ACCEPTED,Separate from active state park row.,Add after coordinate rescue,,v23.1.71,
