id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
sd-v23190-lead-riverside-campground,SD,Riverside Campground,Butte / Belle Fourche,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator/listing address available: 418 9th Ave.; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator/tourism source. (BFRiversideCG) Public-facing local/private campground.
sd-v23190-lead-hendersons-hideaway-wyatts-hideaway-campground,SD,Henderson’s Hideaway / Wyatt’s Hideaway Campground,Butte / Belle Fourche area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Public listing; exact operator coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Listing describes 13-acre campground three miles from Belle Fourche, formerly Wyatt’s Hideaway. (Camp In South Dakota) Verify current name/operator before import."
sd-v23190-lead-white-swan-lakeside-use-area,SD,White Swan Lakeside Use Area,Charles Mix / Lake Andes,sd_public_discovery_coordinate_or_correction_rescue_v23190,Rustic / Primitive,needs_verification,High,Worker 3 public-discovery return; source trail retained from worker table,Official directional text only,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP LSA marks White Swan as camping. (South Dakota Game, Fish, and Parks) Official camping lead; needs exact camping-area coordinate and amenities check."
sd-v23190-lead-clay-county-park-campground,SD,Clay County Park Campground,Clay / Vermillion area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Reservation/chamber proof; exact campground loop pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,GoOutdoors reservation and Vermillion chamber list Clay County Park as campground/RV park. (Go Outdoors South Dakota) County campground; verify exact loop and amenities from park map/reservation map.
sd-v23190-lead-coyote-campground-at-joy-ranch,SD,Coyote Campground at Joy Ranch,Codington / Florence-Watertown area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Operator/tourism address; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Watertown directory and Joy Ranch page state 11 sites with electric/water, dump station, fire rings, picnic tables. (Visit Watertown SD) Nonprofit/private campground at Joy Ranch"
sd-v23190-lead-codington-county-memorial-park-campground,SD,Codington County Memorial Park Campground,Codington / Lake Kampeska,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official county page; exact campground coordinate/map needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"County page identifies Memorial Park as 90+ acre campground/picnic area; directory lists 107 sites, hookups, dump, showers. (Codington County) County campground; verify campground-loop point from brochure/map"
sd-v23190-lead-sandy-shore-recreation-area-campground,SD,Sandy Shore Recreation Area Campground,Codington / Lake Kampeska,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official/tourism address; exact loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP/Watertown sources show camping pads, tent sites, electricity, modern campsites, comfort station. (South Dakota Game, Fish, and Parks) State recreation area on Lake Kampeska"
sd-v23190-lead-pelican-lake-recreation-area-campground,SD,Pelican Lake Recreation Area Campground,Codington / Watertown,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official/tourism address; exact loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Listing/search shows campground/cabins and 83 campsites with 50 amp/dump station. (South Dakota Glacial Lakes and Prairies) State recreation area campground
sd-v23190-lead-prairie-pasque-campground,SD,Prairie Pasque Campground,Codington / Watertown,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Operator/tourism address; exact coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Watertown directory/operator says 15 RV pads/full hookups, open mid-April–mid-October. (Visit Watertown SD) Former Watertown Mobile Estates campground; private full-hookup campground"
sd-v23190-lead-south-81-rv-court,SD,South 81 RV Court,Codington / Watertown,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Tourism address; exact coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Watertown directory says 17 full-hookup drive-through RV pads, no tent spots. (Visit Watertown SD) Private RV court; verify transient vs long-term policy before import"
sd-lead-watertown-memorial-park-campground-lake-kampeska,SD,Memorial Park Campground / Lake Kampeska camping,Codington / Watertown / Lake Kampeska,coordinate_rescue,Modern Campgrounds or Rustic / Primitive TBD,coordinate_rescue,High,Public discovery / local park lead; official city/county proof needed,NO HONEST ACTIVE COORDINATE ACCEPTED,Realistic missed local campground lead but not import-safe yet.,Acquire official Memorial Park campground page/map or city/county reservation metadata; then address-map check.,,v23.1.70,
sd-lead-watertown-stokes-thomas-lake-city-park-campground,SD,Stokes-Thomas Lake City Park Campground,Codington / Watertown / Lake Kampeska,coordinate_rescue,Modern Campgrounds or Rustic / Primitive TBD,coordinate_rescue,High,Public discovery / local city park lead,NO HONEST ACTIVE COORDINATE ACCEPTED,Keep durable lead so it is not silently missed again.,Normal browser city parks/reservation search; coordinate from official map or map-checked campground address.,,v23.1.70,
sd-v23190-lead-buffalo-ridge-camp-resort,SD,Buffalo Ridge Camp Resort,Custer / Custer,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator source lists camping, cabins, glamping, tent sites, RV hookups. (Custer Hospitality) Public-facing private campground."
sd-v23190-lead-fort-welikit-family-campground,SD,Fort Welikit Family Campground,Custer / Custer,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator/tourism source lists full-hookup, rustic, and group sites one mile north of Custer. (fort-welikit-rv) Public-facing private campground."
sd-v23190-lead-dakota-campground,SD,Dakota Campground,Davison / Mitchell,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator address: 1800 W Spruce Ave; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Dakota Campground operator page confirms location and campground. (Dakota Campground) Private campground in Mitchell; verify entrance/loop.
sd-v23190-lead-mitchell-koa-journey,SD,Mitchell KOA Journey,Davison / Mitchell,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Operator proof; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,KOA page confirms Mitchell KOA Journey. (KOA) Private KOA campground near I-90.
sd-v23190-lead-pickerel-lake-recreation-area-campgrounds,SD,Pickerel Lake Recreation Area Campgrounds,Day / Grenville-Waubay area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official GFP; two campground units need separate coordinates,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP says 2 campgrounds, 65 campsites, 7 cabins, 1 modern cabin. (South Dakota Game, Fish, and Parks) State recreation area; map East/West campgrounds separately if coordinates recovered"
sd-v23190-lead-bettys-camping,SD,Betty’s Camping,Day / Waubay,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Tourism/operator listing; exact coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Listing gives Waubay address and pull-through, electric/water/sewer, dump station, April–October. (South Dakota Glacial Lakes and Prairies) Private campground; no showers per listing"
sd-v23190-lead-boomers-outback-lodge-cabins-and-campground,SD,"Boomers Outback Lodge, Cabins & Campground",Day / Webster,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Tourism/operator listing; exact coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Listing gives Webster address and 5 full-service pads plus cabins/lodging. (South Dakota Glacial Lakes and Prairies) Private lodge/campground
sd-v23190-lead-icerock-campground,SD,IceRock Campground,Day / Webster,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Operator address; coordinate rescue needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator page says full hookups/gravel pads; contact page gives 13486 SD Hwy 25, Webster. (IceRock Campground, LLC) Private campground; “permanent campground” wording means verify transient/nightly availability"
sd-v23190-lead-lake-country-campground,SD,Lake Country Campground,Day/Hamlin/Codington edge / Waubay-Pickerel area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Operator page; address/coordinate rescue needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator page describes full-service campground, bath house, fish cleaning, near Waubay/Pick/Enemy Swim/Bitter/Blue Dog. (Lake Country Campground) Private campground; do not use lake-center pin"
sd-v23190-lead-ulven-park-clear-lake-city-park-campground,SD,Ulven Park / Clear Lake City Park Campground,Deuel / Clear Lake,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official city park address; exact campground point needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Clear Lake official parks page says Ulven Park offers camping, fishing, water sports, nature trail. (Clear Lake SD) Municipal lake campground; verify current site count/utility details"
sd-v23190-lead-lake-cochrane-recreation-area-campground,SD,Lake Cochrane Recreation Area Campground,Deuel / Gary-Clear Lake area,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official GFP directions; exact loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP lists 30 campsites and 1 camping cabin, 10 miles east of Clear Lake. (South Dakota Game, Fish, and Parks) State recreation area campground; verify exact campground entrance/loop"
sd-v23190-lead-armour-lions-park-campground,SD,Armour Lions Park Campground,Douglas / Armour,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 5 public-discovery return; source trail retained from worker table,Official city park proof; exact campground pin required,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Armour official page confirms 10 camping pads, cabins, bathhouse, dump station. (armoursd.com) Municipal campground; verify pad area within Lions Park."
sd-lead-east-river-gpa-wma-camping-rule-review,SD,East River Game Production Area / WMA-style camping rule review,East River / Glacial Lakes / James-Big Sioux-Vermillion corridors,coordinate_rescue,Boondocking / Dispersed possible; hold as rule lead,coordinate_rescue,High,Official rule/GIS acquisition needed,NO HONEST ACTIVE COORDINATE ACCEPTED,Important non-modern check; do not add an area marker until official camping legality and geometry are proven.,Source-system pass for SD GFP GPA/WIA/WMA camping rules and GIS boundaries.,,v23.1.70,
sd-v23190-lead-mina-lake-recreation-area-campground,SD,Mina Lake Recreation Area Campground,Edmunds / Mina,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Tourism/official address; exact loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Listing shows 37-site campground, 30/50 amp, restroom, dump/fill, cabin/modern cabin. (South Dakota Glacial Lakes and Prairies) State recreation area campground"
sd-v23190-lead-allen-ranch-campground,SD,Allen Ranch Campground,Fall River / Hot Springs,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Operator/chamber sources list RV sites, tent sites, tipi/glamping, showers/restrooms. (Allen Ranch Campground) Public-facing private campground."
sd-v23190-lead-fall-river-ranch-rv-resort,SD,Fall River Ranch RV Resort,Fall River / Hot Springs,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,Operator address available: 1701 US-18 Bypass; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator source lists RV parking/camping. (Fall River Ranch RV Resort) Public-facing private campground.
sd-v23190-lead-hot-springs-black-hills-koa-holiday,SD,Hot Springs / Black Hills KOA Holiday,Fall River / Hot Springs,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,needs_verification,High,Worker 1 public-discovery return; source trail retained from worker table,KOA/operator proof; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"KOA/operator source lists RV, tent, and cabin camping near Hot Springs. (KOA) Public-facing private campground."
sd-v23190-lead-lake-faulkton-camping,SD,Lake Faulkton Camping,Faulk / Faulkton,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,needs_verification,High,Worker 4 public-discovery return; source trail retained from worker table,Broad city/tourism statement only; exact campground/rule missing,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Glacial Lakes directory says camping available at Lake Faulkton. (South Dakota Glacial Lakes and Prairies) Separate from Faulkton City Park; needs exact location, rules, and amenities"
sd-lead-fort-pierre-ng-dispersed-mvum-geometry-upgrade,SD,Fort Pierre National Grassland dispersed/MVUM geometry upgrade,Fort Pierre National Grassland,gis_extraction_needed / area_outline_followup,Boondocking / Dispersed,gis_extraction_needed,High,USFS / Dakota Prairie or Nebraska NF & Grasslands maps / MVUM,AREA/RULE MARKER ONLY,"Prior SD deeper-dig flagged Fort Pierre MVUM-supported area work and v23.1.51 added area markers, but future official polygon/route extraction remains valuable.",Extract official grassland boundary/MVUM/open-camping rule geometry; link to active area marker if present.,Likely active SD v23.1.51 area marker,v23.1.54-historical-backfill,Do not use ranger office or grassland centroid as campsite.
sd-v23190-lead-hartford-beach-state-park-campground,SD,Hartford Beach State Park Campground,Grant / Big Stone Lake,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official GFP/tourism; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP states Hartford Beach amenities include campgrounds; Milbank page says electric-hookup campsites/cabins. (South Dakota Game, Fish, and Parks) SD-side Big Stone Lake state park campground"
sd-v23190-lead-schmidts-landing,SD,Schmidt’s Landing,Grant / Big Stone Lake,sd_public_discovery_coordinate_or_correction_rescue_v23190,Private Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Operator page/address; exact coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Operator says SD-side Big Stone Lake camping spots; TravelSD/directory gives Big Stone City area. (Schmidt's Landing) Private resort campground on SD side of Big Stone Lake
sd-v23190-lead-lake-farley-campground,SD,Lake Farley Campground,Grant / Milbank,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,Official city address; exact campground coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Official city campground page gives season and 234 N Dakota Street; city parks page also lists Lake Farley Park campground. (Milbank SD) City campground; resolve 234 vs 302 N Dakota Street coordinate before import
sd-v23190-lead-whetstone-bay-lakeside-use-area,SD,Whetstone Bay Lakeside Use Area,Gregory / Bonesteel / Lake Francis Case,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,needs_verification,High,Worker 3 public-discovery return; source trail retained from worker table,Official LSA text + PDF map; not georeferenced,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP LSA marks Whetstone Bay entrance/self-serve/camping; PDF map shows campsite/electric-site layout. (South Dakota Game, Fish, and Parks) Add only after extracting honest campground-loop point or map-georeferenced coordinate."
sd-v23190-lead-south-shore-lakeside-use-area,SD,South Shore Lakeside Use Area,Gregory/Charles Mix / Fort Randall,sd_public_discovery_coordinate_or_correction_rescue_v23190,Rustic / Primitive,needs_verification,High,Worker 3 public-discovery return; source trail retained from worker table,Official directional text only,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"GFP LSA marks South Shore with entrance/self-serve/camping grouping. (South Dakota Game, Fish, and Parks) Coordinate rescue; avoid dam/boat-ramp proxy."
sd-v23190-lead-lake-waggoner-golf-course-and-campground,SD,Lake Waggoner Golf Course & Campground,Haakon / Philip,sd_public_discovery_coordinate_or_correction_rescue_v23190,Needs Verification,needs_verification,High,Worker 2 public-discovery return; source trail retained from worker table,Official address/reservation property only; exact camping loop/entrance not verified.,No honest lat/lng was supplied in the worker active/correction table. Worker returned this as Needs Verification or coordinate-verification required.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,Philip official city page gives campground location/address; reservation system shows nightly RV/tent inventory. (City of Philip) Public-facing Lake Waggoner campground north of Philip. Verify exact campground pin and amenities/layer before import.
sd-v23190-lead-castlewood-memorial-city-park-campground,SD,Castlewood Memorial City Park Campground,Hamlin / Castlewood,sd_public_discovery_coordinate_or_correction_rescue_v23190,Modern Campgrounds,add_candidate,High,Worker 4 public-discovery return; source trail retained from worker table,City/tourism listing; exact campsite loop coordinate needed,No honest lat/lng was supplied in the worker active/correction table.,"Perform coordinate rescue using official/operator map, reservation map, Google/Apple/Bing map POI, OSM/Overpass POI, aerial imagery, parcel/GIS, agency/operator contact, or georeferenced official PDF. Import only when the point lands on the campground/camping area/entrance and does not use an office, lake center, park centroid, boat ramp, or other proxy.",,v23.1.90,"Listing states 12 electrical campsites, fire pits, picnic tables, dump station. (South Dakota Glacial Lakes and Prairies) Municipal campground"
